T_inst E_tot P Z
1.11433 -3.59041 3.34078 3.52707
1.11408 -3.58932 3.34927 3.53683
1.11378 -3.58782 3.36011 3.54926
1.11336 -3.58569 3.37402 3.56527
1.11283 -3.58331 3.39063 3.58453
1.11224 -3.5797 3.41155 3.60855
1.11166 -3.57526 3.4359 3.6362
1.11112 -3.57029 3.46286 3.66653
1.11067 -3.5641 3.493 3.69995
1.11049 -3.55744 3.52366 3.73301
1.11089 -3.55066 3.55179 3.76147
1.11202 -3.54436 3.57355 3.78067
1.11372 -3.53967 3.5854 3.78742
1.11558 -3.5379 3.58531 3.78101
1.11712 -3.53864 3.5758 3.76577
1.11789 -3.54178 3.56037 3.74694
1.11757 -3.54628 3.54488 3.7317
1.1163 -3.55006 3.53574 3.72633
1.1147 -3.55212 3.53474 3.73063
1.11353 -3.5519 3.54021 3.74031
1.11323 -3.54996 3.54777 3.7493
1.1136 -3.54699 3.55445 3.75513
1.11396 -3.54502 3.55791 3.75757
1.11383 -3.54362 3.56123 3.7615
1.1134 -3.54184 3.56664 3.76868
1.11325 -3.53926 3.57288 3.77577
1.11382 -3.53721 3.57472 3.7758
1.11506 -3.53531 3.57076 3.7674
1.11664 -3.53577 3.55698 3.74758
1.11811 -3.53838 3.5349 3.7194
1.11916 -3.54321 3.50646 3.68601
1.11962 -3.54967 3.47499 3.65144
1.11958 -3.55664 3.4439 3.6189
1.11929 -3.56392 3.41394 3.58834
1.11879 -3.57072 3.38708 3.56169
1.11792 -3.57631 3.36607 3.54236
1.11673 -3.58131 3.35078 3.53003
1.11563 -3.5838 3.34344 3.52577
1.11508 -3.58477 3.33989 3.52378
1.11519 -3.58527 3.33593 3.51925
1.11575 -3.58585 3.32952 3.5107
1.11643 -3.58704 3.31996 3.49849
1.11702 -3.58872 3.3081 3.48418
1.11746 -3.59161 3.29321 3.46712
1.11771 -3.59557 3.27623 3.44845
1.11761 -3.5999 3.2597 3.43137
1.117 -3.60356 3.24719 3.42007
1.11602 -3.60677 3.23912 3.41457
1.11519 -3.60847 3.23591 3.41374
1.11511 -3.60884 3.23362 3.41156
1.12095 -3.60122 3.23186 3.39194
1.12223 -3.60284 3.21783 3.37336
1.12324 -3.60582 3.19871 3.35031
1.12349 -3.61059 3.17724 3.32708
1.12285 -3.61609 3.15857 3.30939
1.12141 -3.62022 3.14907 3.3037
1.11934 -3.62224 3.15192 3.31281
1.11697 -3.62136 3.16898 3.33778
1.11478 -3.61631 3.20113 3.37828
1.11321 -3.60824 3.24353 3.42784
1.11262 -3.59798 3.29093 3.47978
1.11313 -3.58723 3.3365 3.52636
1.11456 -3.57704 3.37549 3.56298
1.11647 -3.56901 3.40416 3.5871
1.11823 -3.56367 3.42287 3.60116
1.11931 -3.56105 3.43436 3.60976
1.11957 -3.56022 3.44286 3.61783
1.11923 -3.55985 3.45212 3.62866
1.1185 -3.55816 3.4659 3.64554
1.11744 -3.55596 3.48372 3.66774
1.11628 -3.55182 3.50793 3.69708
1.11551 -3.54596 3.53602 3.72927
1.11564 -3.53902 3.56305 3.75731
1.11691 -3.53256 3.58246 3.77351
1.11908 -3.52798 3.58935 3.77342
1.12157 -3.52665 3.58148 3.75681
1.12358 -3.5291 3.56084 3.72845
1.12463 -3.53426 3.53332 3.6962
1.12474 -3.54078 3.50428 3.66544
1.12438 -3.54751 3.47657 3.63764
1.12403 -3.55396 3.45026 3.61123
1.12391 -3.56023 3.4243 3.58444
1.12394 -3.56661 3.39807 3.55688
1.12393 -3.57278 3.37273 3.53038
1.1238 -3.57872 3.34901 3.50596
1.12359 -3.58435 3.32737 3.48398
1.12333 -3.58962 3.30796 3.46445
1.12299 -3.59442 3.29132 3.44808
1.12243 -3.59873 3.27831 3.43616
1.12157 -3.60206 3.27078 3.43088
1.12044 -3.60464 3.26899 3.43248
1.11915 -3.60547 3.27474 3.44247
1.1179 -3.60407 3.28818 3.46046
1.11695 -3.60126 3.30633 3.4825
1.11666 -3.59677 3.32676 3.50495
1.11732 -3.59145 3.34425 3.52128
1.11894 -3.58748 3.35194 3.52428
1.12107 -3.5857 3.34743 3.51285
1.12303 -3.5874 3.33027 3.48876
1.12429 -3.59195 3.30472 3.4581
1.12969 -3.59065 3.28045 3.41629
1.12935 -3.59783 3.25257 3.38828
1.12853 -3.6045 3.22923 3.36641
1.12742 -3.60949 3.21322 3.35302
1.12619 -3.61307 3.20429 3.34735
1.12501 -3.6147 3.20288 3.34937
1.12402 -3.61478 3.20737 3.35703
1.12323 -3.61347 3.21667 3.36914
1.12256 -3.6107 3.23038 3.38551
1.12197 -3.60747 3.24642 3.40411
1.12157 -3.6028 3.26549 3.42535
1.12158 -3.59783 3.28376 3.44446
1.12224 -3.59223 3.29931 3.45874
1.12348 -3.58801 3.30702 3.46301
1.12484 -3.58566 3.30654 3.45832
1.12571 -3.58556 3.29991 3.44871
1.12576 -3.58692 3.29189 3.44017
1.12509 -3.58821 3.28729 3.4374
1.12411 -3.58847 3.28816 3.44134
1.12327 -3.58725 3.29402 3.45002
1.12293 -3.58476 3.30238 3.45983
1.12309 -3.58121 3.31122 3.4686
1.12349 -3.57882 3.3164 3.4728
1.12387 -3.57681 3.31972 3.47509
1.12419 -3.5755 3.32093 3.47537
1.12449 -3.57442 3.32084 3.47436
1.12472 -3.57384 3.31937 3.4721
1.12484 -3.57327 3.31789 3.47017
1.12493 -3.57302 3.31595 3.46787
1.1251 -3.57289 3.31349 3.46477
1.12524 -3.57252 3.31141 3.46216
1.12503 -3.57282 3.30978 3.46112
1.12429 -3.57276 3.31217 3.46589
1.12331 -3.57157 3.32006 3.47718
1.12268 -3.56909 3.33145 3.49107
1.12288 -3.56539 3.34251 3.50202
1.12399 -3.56218 3.34723 3.50351
1.12571 -3.56059 3.34211 3.49281
1.12765 -3.56148 3.32561 3.46958
1.12943 -3.56551 3.29793 3.43529
1.13064 -3.57252 3.26202 3.39423
1.131 -3.58132 3.22346 3.35304
1.13044 -3.59056 3.18795 3.31776
1.12912 -3.59911 3.15994 3.29246
1.1273 -3.60504 3.14412 3.28128
1.12524 -3.6084 3.14093 3.28392
1.12327 -3.60899 3.14994 3.29911
1.12167 -3.60649 3.17004 3.32493
1.12053 -3.60096 3.19928 3.35901
1.1198 -3.59402 3.23347 3.39712
1.12434 -3.57861 3.27532 3.42719
1.1242 -3.57005 3.31434 3.46845
1.12454 -3.5609 3.35269 3.5075
1.12533 -3.55276 3.38605 3.53993
1.12633 -3.54558 3.41405 3.56602
1.1274 -3.5403 3.43502 3.58452
1.12865 -3.53629 3.44916 3.59531
1.13018 -3.53385 3.45468 3.59616
1.13188 -3.53391 3.44966 3.58557
1.13343 -3.53673 3.43458 3.56502
1.13464 -3.5423 3.4108 3.53653
1.13552 -3.54948 3.38144 3.50339
1.13605 -3.55755 3.34885 3.46799
1.13618 -3.56684 3.31407 3.43159
1.13579 -3.57626 3.2809 3.39841
1.1348 -3.5848 3.25318 3.37263
1.13324 -3.59165 3.23415 3.35754
1.13132 -3.59652 3.22509 3.3538
1.12946 -3.59878 3.22624 3.36051
1.12812 -3.59769 3.2365 3.37522
1.12763 -3.59438 3.25068 3.39147
1.12808 -3.59085 3.26243 3.40238
1.12909 -3.5879 3.26934 3.40652
1.12985 -3.58666 3.27185 3.40685
1.12948 -3.58648 3.2763 3.4126
1.12773 -3.58562 3.29057 3.43281
1.12524 -3.58176 3.31987 3.47103
1.12325 -3.57461 3.361 3.52025
1.12285 -3.56437 3.4066 3.56927
1.12429 -3.55402 3.44522 3.60512
1.12677 -3.54511 3.47203 3.62516
1.12905 -3.5406 3.48471 3.63108
1.1302 -3.5392 3.49032 3.63323
1.13011 -3.53971 3.49486 3.63822
1.12924 -3.53976 3.50381 3.65035
1.1282 -3.53863 3.5178 3.66832
1.12751 -3.53589 3.5353 3.68882
1.12758 -3.53228 3.55184 3.70583
1.12851 -3.52866 3.56305 3.71447
1.12994 -3.52662 3.56528 3.71211
1.13132 -3.52625 3.55959 3.70166
1.1323 -3.52796 3.54734 3.68572
1.1328 -3.53145 3.53096 3.66708
1.1328 -3.53595 3.51353 3.64898
1.13216 -3.54022 3.49965 3.6366
1.13076 -3.54369 3.49309 3.63428
1.12879 -3.54463 3.4984 3.64619
1.12671 -3.54272 3.51565 3.67092
1.12503 -3.53796 3.54271 3.7047
1.12404 -3.53013 3.57714 3.74401
1.12876 -3.5132 3.61829 3.77124
1.12914 -3.50356 3.65312 3.80626
1.13006 -3.49488 3.68226 3.83348
1.13137 -3.4875 3.70403 3.85169
1.13286 -3.48268 3.71606 3.85912
1.13428 -3.47936 3.72079 3.8592
1.13551 -3.4782 3.71806 3.85219
1.13658 -3.47905 3.70864 3.8388
1.13743 -3.4814 3.69437 3.82119
1.13773 -3.48537 3.67747 3.80269
1.13733 -3.48903 3.66387 3.78995
1.13652 -3.49279 3.6539 3.78235
1.13572 -3.49501 3.64962 3.78058
1.13518 -3.49609 3.64934 3.78209
1.13481 -3.49612 3.65253 3.78662
1.13437 -3.49558 3.65908 3.79489
1.1336 -3.49447 3.67024 3.80904
1.13257 -3.49254 3.68689 3.8298
1.13177 -3.48882 3.70877 3.85526
1.13189 -3.48372 3.73062 3.87757
1.13327 -3.47964 3.74332 3.88601
1.13554 -3.47698 3.74375 3.87871
1.13806 -3.47803 3.72809 3.85392
1.14051 -3.48241 3.6977 3.81428
1.14256 -3.49074 3.65345 3.76188
1.14366 -3.50241 3.60051 3.7038
1.14354 -3.51508 3.54758 3.64975
1.14243 -3.52841 3.49833 3.60257
1.14084 -3.53968 3.45849 3.56652
1.13919 -3.54859 3.42846 3.54066
1.13767 -3.55446 3.40907 3.52534
1.13622 -3.55849 3.39855 3.51895
1.13466 -3.56018 3.39862 3.52386
1.13289 -3.5594 3.41048 3.54167
1.13106 -3.55635 3.43373 3.57159
1.12946 -3.55067 3.46754 3.61186
1.12847 -3.54179 3.51003 3.65932
1.12839 -3.53203 3.55353 3.70494
1.12932 -3.52221 3.5928 3.7428
1.1311 -3.51388 3.6224 3.76771
1.13332 -3.50766 3.64011 3.7787
1.13545 -3.50527 3.64395 3.77561
1.13699 -3.50584 3.63784 3.76417
1.13779 -3.5091 3.62475 3.74798
1.13806 -3.51332 3.60909 3.7309
1.13809 -3.51801 3.59205 3.71318
1.13804 -3.52279 3.57461 3.69534
1.13782 -3.52729 3.55822 3.67908
1.13734 -3.53152 3.54414 3.66608
1.13662 -3.53558 3.53312 3.657
1.14079 -3.53049 3.53216 3.64262
1.14012 -3.53163 3.53137 3.64397
1.13983 -3.53195 3.53263 3.64617
1.13995 -3.53155 3.5344 3.64762
1.14027 -3.53152 3.53456 3.64677
1.14049 -3.53207 3.53356 3.64503
1.14036 -3.5326 3.53393 3.64583
1.13968 -3.53347 3.53714 3.65132
1.13835 -3.53322 3.54778 3.6666
1.13655 -3.53056 3.5691 3.69448
1.13496 -3.52515 3.59967 3.73133
1.13445 -3.51771 3.63319 3.76778
1.13536 -3.50937 3.66243 3.79505
1.13724 -3.50209 3.68159 3.80859
1.13926 -3.49777 3.68832 3.80878
1.14084 -3.49707 3.68398 3.79904
1.14183 -3.49832 3.67351 3.78494
1.14238 -3.50093 3.65926 3.76846
1.14255 -3.50408 3.64379 3.75197
1.1423 -3.50783 3.62858 3.73713
1.14162 -3.51138 3.6165 3.72691
1.14072 -3.51392 3.60928 3.72239
1.14005 -3.51524 3.60591 3.7211
1.14 -3.5152 3.60397 3.71927
1.14063 -3.51544 3.5985 3.71157
1.14151 -3.51625 3.58894 3.69885
1.14199 -3.5183 3.57663 3.68462
1.14163 -3.52089 3.56628 3.67513
1.14041 -3.52347 3.56164 3.67425
1.13871 -3.52408 3.56694 3.68522
1.13701 -3.5219 3.58275 3.70709
1.13565 -3.51729 3.60667 3.73632
1.13478 -3.51068 3.63608 3.76967
1.13447 -3.50279 3.6677 3.80349
1.13478 -3.49437 3.69809 3.83395
1.13572 -3.48653 3.72313 3.85673
1.13716 -3.48007 3.73999 3.86929
1.13885 -3.47572 3.747 3.87078
1.14054 -3.4741 3.74348 3.8614
1.14203 -3.47481 3.73124 3.84376
1.14302 -3.478 3.71218 3.82081
1.14322 -3.48309 3.69053 3.79789
1.14251 -3.48806 3.67294 3.78213
1.14124 -3.49166 3.66289 3.77597
1.14014 -3.49336 3.65966 3.77628
1.13997 -3.49332 3.65877 3.7759
1.14104 -3.4932 3.65297 3.76641
1.1429 -3.49452 3.63781 3.74466
1.1447 -3.49905 3.61195 3.7122
1.14577 -3.50583 3.58046 3.67639
1.15098 -3.50734 3.5507 3.62933
1.15041 -3.51574 3.52143 3.60121
1.14899 -3.52404 3.49897 3.58265
1.1465 -3.52988 3.49117 3.58242
1.14306 -3.53225 3.50259 3.60497
1.13931 -3.52884 3.53689 3.65227
1.13626 -3.52035 3.58871 3.71571
1.13486 -3.50659 3.65117 3.78503
1.13551 -3.4913 3.7104 3.84426
1.13787 -3.47681 3.75715 3.88461
1.14127 -3.46611 3.78405 3.90076
1.1449 -3.46073 3.78895 3.89342
1.1479 -3.46068 3.77545 3.86941
1.1495 -3.46541 3.75042 3.83842
1.14944 -3.47202 3.72483 3.81242
1.14807 -3.47869 3.70565 3.79732
1.14607 -3.4836 3.69713 3.79522
1.14408 -3.48467 3.70188 3.8067
1.14251 -3.48404 3.71435 3.82477
1.14147 -3.48049 3.73472 3.84922
1.14093 -3.47495 3.7599 3.87704
1.1408 -3.46891 3.78606 3.90442
1.14104 -3.4627 3.81146 3.92982
1.14145 -3.45648 3.83553 3.95321
1.14178 -3.45119 3.85723 3.97443
1.14191 -3.44633 3.87822 3.99558
1.14189 -3.44181 3.89898 4.01704
1.14173 -3.4371 3.92073 4.04002
1.14125 -3.43248 3.94418 4.06592
1.14031 -3.42688 3.97255 4.09853
1.13927 -3.42017 4.00555 4.13636
1.13892 -3.41112 4.04135 4.17458
1.13995 -3.40169 4.07075 4.20116
1.14233 -3.39386 4.08586 4.20797
1.14551 -3.3901 4.08072 4.19101
1.14877 -3.39084 4.05558 4.15337
1.15127 -3.3961 4.01437 4.10226
1.15233 -3.40562 3.96353 4.04657
1.15195 -3.41656 3.91284 3.99611
1.15086 -3.42688 3.86726 3.95333
1.1501 -3.43527 3.82656 3.9143
1.15033 -3.44288 3.7849 3.8709
1.15114 -3.45119 3.73888 3.82115
1.15151 -3.46034 3.69154 3.77157
1.15089 -3.47015 3.64733 3.72841
1.14948 -3.47902 3.61109 3.69587
1.1478 -3.48612 3.58418 3.6737
1.14634 -3.49044 3.56674 3.6605
1.1454 -3.49224 3.55605 3.65252
1.145 -3.49327 3.54728 3.64478
1.14984 -3.48595 3.5445 3.62657
1.14966 -3.48575 3.53896 3.62149
1.14951 -3.48525 3.53461 3.6175
1.14974 -3.48457 3.52949 3.61155
1.15066 -3.48405 3.52039 3.59937
1.15207 -3.48507 3.50379 3.57801
1.15327 -3.48863 3.48002 3.55004
1.15362 -3.49369 3.4547 3.52312
1.15303 -3.49899 3.43325 3.50305
1.1518 -3.50361 3.41877 3.492
1.15036 -3.50644 3.4131 3.49056
1.14912 -3.50654 3.41648 3.49778
1.14846 -3.50505 3.42453 3.50806
1.14859 -3.50303 3.43239 3.5157
1.1495 -3.50084 3.43709 3.51773
1.15079 -3.50012 3.4353 3.51196
1.15183 -3.50125 3.42826 3.50159
1.15199 -3.50432 3.4197 3.49236
1.15096 -3.50769 3.41672 3.49246
1.14897 -3.50901 3.42575 3.50774
1.14685 -3.50765 3.44669 3.5357
1.14561 -3.50272 3.4763 3.56993
1.14592 -3.49618 3.50495 3.5984
1.14765 -3.48993 3.5248 3.61333
1.14997 -3.48636 3.53119 3.61256
1.15198 -3.48624 3.52528 3.60021
1.1532 -3.4894 3.51073 3.58156
1.15341 -3.49407 3.49428 3.56415
1.1525 -3.49892 3.48205 3.55448
1.15073 -3.50259 3.47886 3.55669
1.14871 -3.5039 3.48658 3.57083
1.14717 -3.50191 3.50416 3.59368
1.14652 -3.49732 3.52685 3.61899
1.14673 -3.49197 3.54886 3.6409
1.14732 -3.48708 3.56765 3.65831
1.14769 -3.4834 3.58358 3.67344
1.14754 -3.47987 3.60063 3.69142
1.14701 -3.47607 3.62038 3.71336
1.14663 -3.47164 3.64201 3.73678
1.14691 -3.46629 3.66304 3.75744
1.14794 -3.46225 3.67713 3.76853
1.14925 -3.45949 3.68413 3.7714
1.15028 -3.45866 3.68478 3.76869
1.15083 -3.45912 3.68208 3.76413
1.15112 -3.46057 3.67705 3.75804
1.15148 -3.46235 3.67006 3.74972
1.15198 -3.46439 3.66076 3.73859
1.15235 -3.46761 3.64848 3.72484
1.15231 -3.47118 3.63656 3.71281
1.15187 -3.47499 3.62644 3.70388
1.15636 -3.47 3.62475 3.6878
1.15605 -3.47204 3.62028 3.68422
1.15596 -3.47402 3.61588 3.68004
1.1558 -3.47557 3.61277 3.6774
1.1554 -3.47666 3.61189 3.67775
1.15495 -3.47702 3.61351 3.68085
1.1548 -3.47656 3.6161 3.68396
1.15521 -3.4763 3.6157 3.68225
1.15609 -3.47645 3.61057 3.67421
1.15709 -3.47787 3.59957 3.65986
1.15778 -3.48122 3.58337 3.64122
1.15793 -3.48532 3.56632 3.62344
1.15751 -3.48993 3.5509 3.60906
1.15668 -3.4935 3.54103 3.60162
1.15566 -3.49599 3.53714 3.60082
1.15476 -3.49698 3.53918 3.60572
1.15425 -3.49647 3.54547 3.61371
1.15434 -3.49481 3.55316 3.62129
1.15495 -3.49374 3.55764 3.62393
1.15577 -3.49385 3.55771 3.62143
1.15639 -3.49509 3.55462 3.61633
1.15664 -3.49688 3.55076 3.61164
1.15659 -3.49926 3.54676 3.60772
1.15633 -3.50185 3.54374 3.60548
1.15571 -3.5037 3.54455 3.60823
1.15454 -3.50503 3.55074 3.61819
1.15287 -3.50407 3.56665 3.63965
1.15115 -3.50075 3.59163 3.67064
1.14999 -3.49494 3.62283 3.70626
1.14988 -3.48725 3.65495 3.73947
1.15091 -3.4799 3.68036 3.76209
1.15278 -3.47357 3.6958 3.77174
1.15495 -3.47016 3.69816 3.76705
1.15684 -3.47034 3.68842 3.75102
1.15793 -3.47318 3.67176 3.73054
1.15801 -3.47753 3.65405 3.7123
1.15719 -3.48211 3.64035 3.70102
1.15579 -3.48559 3.63438 3.69942
1.15401 -3.48678 3.63906 3.70988
1.15188 -3.48548 3.65585 3.7339
1.14948 -3.48056 3.68724 3.77381
1.14723 -3.47221 3.73164 3.82675
1.14578 -3.46057 3.7849 3.88629
1.14572 -3.44671 3.83966 3.94272
1.14713 -3.43256 3.88757 3.987
1.14955 -3.42056 3.922 4.01385
1.15222 -3.41255 3.94021 4.02313
1.15452 -3.40806 3.94522 4.02021
1.15619 -3.40716 3.93943 4.00853
1.15731 -3.40934 3.92541 3.99041
1.16308 -3.40572 3.91069 3.95571
1.16368 -3.41039 3.88865 3.93138
1.16421 -3.41553 3.86434 3.90505
1.1646 -3.42164 3.83754 3.87664
1.16488 -3.42839 3.80928 3.84717
1.16499 -3.43551 3.78074 3.818
1.16463 -3.4436 3.75298 3.79114
1.1635 -3.45042 3.73281 3.77443
1.16168 -3.45579 3.72257 3.76997
1.15971 -3.45843 3.72397 3.77781
1.15819 -3.458 3.73497 3.79392
1.1575 -3.455 3.75129 3.81278
1.15771 -3.45078 3.76754 3.82859
1.15872 -3.44678 3.77875 3.83663
1.16016 -3.44558 3.77972 3.83285
1.16139 -3.44598 3.77423 3.82326
1.16176 -3.44785 3.76629 3.81396
1.16107 -3.4502 3.76137 3.81125
1.15957 -3.45172 3.7639 3.81877
1.15785 -3.45113 3.77567 3.8364
1.15664 -3.44793 3.79465 3.85971
1.15651 -3.44277 3.8153 3.88115
1.15753 -3.43751 3.83067 3.89334
1.15917 -3.43407 3.83651 3.89376
1.16055 -3.433 3.83435 3.88697
1.16093 -3.43398 3.82928 3.88052
1.16018 -3.43571 3.82752 3.88126
1.15871 -3.43639 3.8338 3.89256
1.15729 -3.43433 3.84957 3.91339
1.15658 -3.42998 3.87056 3.93712
1.15689 -3.42433 3.89125 3.95713
1.15816 -3.41966 3.90461 3.96635
1.16017 -3.41676 3.90719 3.9621
1.16246 -3.41697 3.89645 3.94342
1.16442 -3.42019 3.87465 3.91476
1.16553 -3.42693 3.84452 3.88062
1.16555 -3.43557 3.81279 3.84852
1.16457 -3.44437 3.78557 3.82424
1.16295 -3.45152 3.76752 3.81132
1.16116 -3.45589 3.76038 3.80994
1.15969 -3.45753 3.76233 3.81677
1.15886 -3.45714 3.7696 3.8269
1.15875 -3.45561 3.77818 3.83597
1.15914 -3.45424 3.78461 3.84119
1.15961 -3.4529 3.78952 3.84463
1.15981 -3.45221 3.79322 3.84771
1.15971 -3.45188 3.79721 3.85208
1.15945 -3.4511 3.80319 3.85902
1.1591 -3.45012 3.81088 3.868
1.15856 -3.44904 3.82084 3.87992
1.16259 -3.43938 3.84069 3.88653
1.16121 -3.43546 3.8642 3.91497
1.15988 -3.43016 3.89375 3.94943
1.15931 -3.42215 3.92768 3.98583
1.16001 -3.41343 3.95735 4.0135
1.16199 -3.40613 3.97484 4.02438
1.16475 -3.40168 3.97601 4.01603
1.16756 -3.40141 3.95967 3.98989
1.16975 -3.40524 3.92932 3.95188
1.17088 -3.41281 3.89007 3.90865
1.1708 -3.42144 3.85095 3.86961
1.16972 -3.43016 3.81692 3.83894
1.16811 -3.4373 3.79208 3.81922
1.16654 -3.4421 3.7769 3.80904
1.16558 -3.44416 3.76937 3.8046
1.16549 -3.44473 3.76408 3.79954
1.16595 -3.44564 3.75666 3.79055
1.16614 -3.447 3.74898 3.78219
1.16553 -3.44877 3.74433 3.77948
1.16428 -3.44935 3.74697 3.78622
1.16274 -3.44855 3.7572 3.80158
1.16117 -3.44496 3.77685 3.82661
1.15995 -3.43948 3.80254 3.8567
1.15967 -3.43141 3.83132 3.88682
1.16078 -3.42346 3.85337 3.90545
1.16295 -3.41735 3.86298 3.90789
1.16512 -3.41431 3.85984 3.89745
1.16644 -3.4146 3.84789 3.88099
1.16685 -3.41689 3.83251 3.86411
1.16681 -3.41952 3.81751 3.84912
1.16665 -3.42225 3.80334 3.83535
1.16638 -3.42463 3.79136 3.82415
1.16583 -3.4269 3.78246 3.81697
1.16495 -3.42819 3.77927 3.81663
1.16399 -3.42811 3.78221 3.82276
1.16339 -3.42638 3.78966 3.83226
1.1635 -3.42376 3.79737 3.8397
1.16431 -3.42173 3.80049 3.8402
1.1655 -3.42112 3.79683 3.83255
1.16666 -3.4214 3.78814 3.82
1.16737 -3.42421 3.77376 3.80316
1.16743 -3.42765 3.75947 3.78857
1.1668 -3.43147 3.74804 3.7791
1.16555 -3.4344 3.74354 3.77861
1.16382 -3.43525 3.74927 3.79001
1.16186 -3.43342 3.76649 3.81384
1.16006 -3.42895 3.7938 3.84745
1.1589 -3.42163 3.82838 3.88642
1.15874 -3.41241 3.86451 3.92365
1.15967 -3.40326 3.89479 3.95121
1.16649 -3.38761 3.91918 3.95271
1.16891 -3.38267 3.92386 3.94924
1.17165 -3.38118 3.91213 3.92822
1.17426 -3.38368 3.88437 3.89168
1.1761 -3.38992 3.84479 3.84599
1.17674 -3.39902 3.7998 3.79893
1.17638 -3.40937 3.75531 3.75559
1.17558 -3.41849 3.71634 3.71914
1.17475 -3.42697 3.68167 3.68706
1.17401 -3.43398 3.65251 3.66015
1.1733 -3.44005 3.62818 3.63798
1.17251 -3.44482 3.60987 3.62208
1.17155 -3.44847 3.59793 3.61304
1.17046 -3.45058 3.59336 3.61179
1.16944 -3.45077 3.59608 3.61771
1.16882 -3.44988 3.60251 3.6261
1.16895 -3.44798 3.60927 3.63248
1.16987 -3.44633 3.61138 3.63176
1.17106 -3.4464 3.60612 3.62277
1.17166 -3.4486 3.596 3.61077
1.17102 -3.45061 3.59001 3.6067
1.16929 -3.45175 3.59262 3.61469
1.16727 -3.4505 3.606 3.63441
1.16594 -3.44661 3.62683 3.65959
1.16578 -3.44064 3.64964 3.68311
1.16662 -3.43414 3.6689 3.69989
1.16788 -3.42912 3.68075 3.70782
1.1691 -3.42613 3.68513 3.70835
1.17024 -3.42452 3.68347 3.70308
1.1716 -3.4247 3.6739 3.68918
1.17338 -3.42744 3.65353 3.66316
1.1752 -3.43238 3.62362 3.62752
1.17622 -3.44039 3.58696 3.58774
1.17582 -3.45011 3.55156 3.55354
1.17423 -3.45874 3.52576 3.5325
1.17222 -3.46532 3.51135 3.52407
1.17046 -3.46847 3.50889 3.52692
1.16909 -3.46873 3.51597 3.53816
1.16801 -3.46712 3.5302 3.55579
1.1672 -3.46354 3.55085 3.57906
1.16688 -3.45907 3.57415 3.60354
1.1672 -3.45432 3.59663 3.62519
1.16801 -3.44968 3.6163 3.6425
1.16876 -3.44675 3.63145 3.65542
1.16888 -3.44503 3.6457 3.66936
1.16824 -3.44353 3.66326 3.68907
1.16716 -3.44075 3.68737 3.71679
1.16619 -3.43677 3.71642 3.74919
1.16582 -3.43095 3.74858 3.78283
1.1663 -3.42457 3.77841 3.81137
1.17249 -3.41173 3.80525 3.81818
1.17407 -3.40804 3.81875 3.82656
1.17571 -3.40656 3.82246 3.82493
1.17718 -3.40758 3.81682 3.81452
1.17821 -3.41112 3.80355 3.79795
1.17836 -3.41635 3.78762 3.78154
1.17728 -3.42163 3.77633 3.77373
1.17516 -3.42516 3.77569 3.7799
1.17281 -3.42498 3.78842 3.80025
1.17116 -3.42146 3.80993 3.8272
1.1708 -3.41605 3.83269 3.85127
1.17171 -3.40995 3.85053 3.86617
1.17344 -3.40508 3.85846 3.86844
1.17519 -3.40311 3.85494 3.85914
1.17623 -3.40341 3.84474 3.84552
1.17627 -3.40532 3.83296 3.8336
1.17555 -3.40736 3.82436 3.82733
1.17454 -3.40841 3.82124 3.82753
1.17361 -3.4075 3.82456 3.83388
1.17303 -3.40595 3.83067 3.84191
1.17293 -3.40299 3.83918 3.85076
1.17321 -3.4002 3.84639 3.85708
1.17365 -3.39755 3.8522 3.86147
1.17409 -3.39541 3.85609 3.86391
1.17453 -3.39392 3.85788 3.86427
1.17499 -3.39329 3.85702 3.86188
1.17553 -3.39318 3.85375 3.85683
1.17617 -3.3939 3.84726 3.84823
1.17679 -3.39561 3.83762 3.83659
1.17703 -3.39835 3.82659 3.82478
1.17657 -3.40137 3.81822 3.81788
1.17547 -3.40366 3.81627 3.81953
1.17409 -3.40431 3.82244 3.83019
1.17289 -3.4028 3.83622 3.84792
1.17204 -3.39937 3.85574 3.87031
1.17144 -3.39496 3.87865 3.8953
1.17097 -3.38951 3.90469 3.92304
1.17069 -3.38392 3.93138 3.95079
1.17084 -3.37733 3.95816 3.9772
1.1717 -3.37123 3.97956 3.99576
1.17351 -3.36582 3.99173 4.0018
1.1762 -3.36362 3.98762 3.98853
1.17911 -3.36528 3.96652 3.95763
1.18116 -3.37163 3.93178 3.91617
1.18171 -3.38082 3.89247 3.8752
1.18104 -3.3908 3.85559 3.84066
1.17991 -3.39999 3.82409 3.81293
1.17911 -3.40732 3.79745 3.78894
1.17909 -3.41317 3.77181 3.76345
1.17961 -3.41922 3.74299 3.73304
1.18494 -3.41854 3.71627 3.68971
1.18454 -3.42554 3.6875 3.66236
1.1836 -3.43246 3.66301 3.64094
1.18268 -3.43817 3.64395 3.62481
1.18226 -3.44217 3.6289 3.61113
1.18225 -3.44572 3.61477 3.59711
1.18198 -3.44908 3.60308 3.58629
1.18081 -3.45215 3.59787 3.58464
1.17876 -3.45384 3.60368 3.59669
1.17644 -3.45186 3.62394 3.62403
1.17472 -3.4466 3.65451 3.65997
1.1741 -3.43856 3.68993 3.69739
1.17449 -3.42983 3.72332 3.7296
1.17542 -3.42147 3.75182 3.75519
1.17646 -3.41494 3.77309 3.77313
1.17747 -3.40961 3.78833 3.78512
1.1784 -3.40579 3.7973 3.79109
