Time nR nF
10.53 286.559 1.91125
10.54 287.688 1.91374
10.55 288.821 1.9163
10.56 289.959 1.91894
10.57 291.101 1.92165
10.58 292.247 1.92443
10.59 293.398 1.92729
10.6 294.554 1.93023
10.61 295.714 1.93324
10.62 296.879 1.93633
10.63 298.048 1.93949
10.64 299.222 1.94274
10.65 300.4 1.94606
10.66 301.583 1.94946
10.67 302.771 1.95294
10.68 303.963 1.9565
10.69 305.16 1.96014
10.7 306.362 1.96386
10.71 307.568 1.96767
10.72 308.779 1.97156
10.73 309.995 1.97553
10.74 311.216 1.97959
10.75 312.441 1.98373
10.76 313.671 1.98795
10.77 314.906 1.99227
10.78 316.146 1.99667
10.79 317.39 2.00116
10.8 318.64 2.00574
10.81 319.894 2.0104
10.82 321.153 2.01516
10.83 322.418 2.02001
10.84 323.687 2.02495
10.85 324.961 2.02999
10.86 326.24 2.03512
10.87 327.524 2.04034
10.88 328.813 2.04566
10.89 330.107 2.05107
10.9 331.406 2.05659
10.91 332.71 2.0622
10.92 334.019 2.06791
10.93 335.333 2.07372
10.94 336.652 2.07964
10.95 337.977 2.08565
10.96 339.307 2.09177
10.97 340.641 2.09799
10.98 341.981 2.10432
10.99 343.327 2.11076
11 344.677 2.11731
11.01 346.033 2.12396
11.02 347.394 2.13072
11.03 348.76 2.1376
11.04 350.131 2.14459
11.05 351.508 2.15169
11.06 352.89 2.1589
11.07 354.278 2.16624
11.08 355.671 2.17369
11.09 357.069 2.18126
11.1 358.473 2.18895
11.11 359.882 2.19676
11.12 361.297 2.20469
11.13 362.717 2.21275
11.14 364.142 2.22094
11.15 365.573 2.22925
11.16 367.01 2.23769
11.17 368.452 2.24626
11.18 369.9 2.25496
11.19 371.353 2.2638
11.2 372.812 2.27277
11.21 374.277 2.28188
11.22 375.747 2.29113
11.23 377.223 2.30051
11.24 378.705 2.31004
11.25 380.192 2.31971
11.26 381.685 2.32953
11.27 383.184 2.33949
11.28 384.688 2.3496
11.29 386.198 2.35986
11.3 387.715 2.37028
11.31 389.236 2.38085
11.32 390.764 2.39157
11.33 392.298 2.40246
11.34 393.838 2.4135
11.35 395.383 2.42471
11.36 396.934 2.43608
11.37 398.492 2.44762
11.38 400.055 2.45932
11.39 401.624 2.4712
11.4 403.2 2.48325
11.41 404.781 2.49548
11.42 406.368 2.50788
11.43 407.962 2.52047
11.44 409.561 2.53324
11.45 411.167 2.54619
11.46 412.779 2.55933
11.47 414.397 2.57266
11.48 416.021 2.58618
11.49 417.651 2.5999
11.5 419.287 2.61382
11.51 420.93 2.62794
11.52 422.579 2.64226
11.53 424.234 2.65679
11.54 425.896 2.67152
11.55 427.564 2.68647
11.56 429.238 2.70164
11.57 430.919 2.71702
11.58 432.605 2.73263
11.59 434.299 2.74846
11.6 435.999 2.76452
11.61 437.705 2.7808
11.62 439.417 2.79733
11.63 441.136 2.81409
11.64 442.862 2.83109
11.65 444.594 2.84834
11.66 446.333 2.86583
11.67 448.078 2.88358
11.68 449.83 2.90159
11.69 451.588 2.91985
11.7 453.353 2.93838
11.71 455.125 2.95717
11.72 456.903 2.97624
11.73 458.688 2.99558
11.74 460.48 3.0152
11.75 462.278 3.0351
11.76 464.083 3.0553
11.77 465.895 3.07578
11.78 467.714 3.09657
11.79 469.539 3.11765
11.8 471.371 3.13904
11.81 473.21 3.16074
11.82 475.056 3.18276
11.83 476.909 3.2051
11.84 478.769 3.22776
11.85 480.636 3.25076
11.86 482.509 3.27409
11.87 484.39 3.29776
11.88 486.277 3.32178
11.89 488.172 3.34616
11.9 490.073 3.37089
11.91 491.982 3.39598
11.92 493.898 3.42144
11.93 495.82 3.44728
11.94 497.75 3.4735
11.95 499.687 3.50011
11.96 501.631 3.52711
11.97 503.582 3.55451
11.98 505.54 3.58232
11.99 507.506 3.61055
12 509.479 3.63919
12.01 511.459 3.66826
12.02 513.446 3.69776
12.03 515.44 3.72771
12.04 517.442 3.75811
12.05 519.451 3.78896
12.06 521.467 3.82027
12.07 523.491 3.85206
12.08 525.522 3.88433
12.09 527.56 3.91708
12.1 529.606 3.95034
12.11 531.659 3.98409
12.12 533.719 4.01836
12.13 535.787 4.05315
12.14 537.862 4.08848
12.15 539.945 4.12434
12.16 542.035 4.16075
12.17 544.133 4.19772
12.18 546.238 4.23526
12.19 548.351 4.27338
12.2 550.471 4.31209
12.21 552.599 4.3514
12.22 554.735 4.39131
12.23 556.878 4.43185
12.24 559.028 4.47301
12.25 561.186 4.51482
12.26 563.352 4.55728
12.27 565.526 4.60041
12.28 567.707 4.64422
12.29 569.895 4.68871
12.3 572.092 4.73391
12.31 574.296 4.77982
12.32 576.507 4.82645
12.33 578.727 4.87383
12.34 580.954 4.92196
12.35 583.189 4.97086
12.36 585.432 5.02054
12.37 587.682 5.07102
12.38 589.94 5.1223
12.39 592.206 5.17441
12.4 594.479 5.22736
12.41 596.761 5.28117
12.42 599.05 5.33585
12.43 601.347 5.39142
12.44 603.652 5.44789
12.45 605.964 5.50528
12.46 608.285 5.56361
12.47 610.613 5.6229
12.48 612.949 5.68316
12.49 615.293 5.74441
12.5 617.644 5.80668
12.51 620.004 5.86997
12.52 622.371 5.93432
12.53 624.746 5.99974
12.54 627.129 6.06624
12.55 629.52 6.13386
12.56 631.918 6.20261
12.57 634.325 6.27252
12.58 636.739 6.3436
12.59 639.161 6.41588
12.6 641.591 6.48939
12.61 644.029 6.56414
12.62 646.474 6.64017
12.63 648.928 6.71749
12.64 651.389 6.79613
12.65 653.858 6.87611
12.66 656.335 6.95748
12.67 658.819 7.04024
12.68 661.311 7.12443
12.69 663.812 7.21008
12.7 666.319 7.29721
12.71 668.835 7.38586
12.72 671.358 7.47606
12.73 673.889 7.56783
12.74 676.428 7.66121
12.75 678.974 7.75624
12.76 681.529 7.85293
12.77 684.09 7.95134
12.78 686.66 8.05148
12.79 689.237 8.15341
12.8 691.821 8.25715
12.81 694.413 8.36274
12.82 697.013 8.47022
12.83 699.62 8.57962
12.84 702.234 8.69099
12.85 704.857 8.80438
12.86 707.486 8.91981
12.87 710.123 9.03733
12.88 712.767 9.15698
12.89 715.419 9.27882
12.9 718.078 9.40288
12.91 720.744 9.52921
12.92 723.417 9.65786
12.93 726.098 9.78888
12.94 728.785 9.92232
12.95 731.48 10.0582
12.96 734.182 10.1966
12.97 736.89 10.3376
12.98 739.606 10.4813
12.99 742.329 10.6276
13 745.058 10.7766
13.01 747.794 10.9285
13.02 750.537 11.0832
13.03 753.287 11.2408
13.04 756.043 11.4014
13.05 758.806 11.5651
13.06 761.575 11.7319
13.07 764.35 11.9018
13.08 767.132 12.075
13.09 769.92 12.2515
13.1 772.714 12.4314
13.11 775.515 12.6148
13.12 778.321 12.8017
13.13 781.134 12.9923
13.14 783.952 13.1865
13.15 786.776 13.3845
13.16 789.605 13.5864
13.17 792.44 13.7922
13.18 795.281 14.0021
13.19 798.126 14.2161
13.2 800.978 14.4343
13.21 803.834 14.6568
13.22 806.695 14.8837
13.23 809.561 15.1151
13.24 812.432 15.3511
13.25 815.307 15.5919
13.26 818.187 15.8374
13.27 821.072 16.0878
13.28 823.96 16.3433
13.29 826.853 16.604
13.3 829.75 16.8698
13.31 832.65 17.1411
13.32 835.555 17.4179
13.33 838.462 17.7003
13.34 841.373 17.9884
13.35 844.287 18.2824
13.36 847.204 18.5825
13.37 850.124 18.8887
13.38 853.046 19.2011
13.39 855.971 19.5201
13.4 858.898 19.8456
13.41 861.828 20.1778
13.42 864.758 20.517
13.43 867.691 20.8632
13.44 870.625 21.2166
13.45 873.56 21.5774
13.46 876.496 21.9457
13.47 879.432 22.3218
13.48 882.369 22.7058
13.49 885.307 23.0978
13.5 888.244 23.4981
13.51 891.18 23.9069
13.52 894.116 24.3244
13.53 897.052 24.7507
13.54 899.986 25.1861
13.55 902.918 25.6308
13.56 905.849 26.085
13.57 908.777 26.5489
13.58 911.703 27.0228
13.59 914.626 27.5068
13.6 917.546 28.0013
13.61 920.463 28.5065
13.62 923.376 29.0225
13.63 926.284 29.5498
13.64 929.188 30.0885
13.65 932.087 30.6388
13.66 934.981 31.2012
13.67 937.868 31.7759
13.68 940.75 32.3631
13.69 943.624 32.9631
13.7 946.492 33.5764
13.71 949.352 34.2031
13.72 952.204 34.8435
13.73 955.047 35.4981
13.74 957.882 36.1672
13.75 960.706 36.851
13.76 963.521 37.55
13.77 966.325 38.2644
13.78 969.118 38.9948
13.79 971.899 39.7413
13.8 974.668 40.5045
13.81 977.424 41.2847
13.82 980.166 42.0824
13.83 982.895 42.8978
13.84 985.608 43.7316
13.85 988.306 44.584
13.86 990.988 45.4555
13.87 993.653 46.3466
13.88 996.301 47.2578
13.89 998.93 48.1894
13.9 1001.54 49.1421
13.91 1004.13 50.1163
13.92 1006.7 51.1124
13.93 1009.25 52.1311
13.94 1011.78 53.1728
13.95 1014.28 54.2381
13.96 1016.76 55.3275
13.97 1019.21 56.4416
13.98 1021.64 57.581
13.99 1024.05 58.7462
14 1026.42 59.9379
14.01 1028.77 61.1567
14.02 1031.09 62.4032
14.03 1033.37 63.6781
14.04 1035.63 64.9819
14.05 1037.85 66.3154
14.06 1040.04 67.6793
14.07 1042.19 69.0742
14.08 1044.31 70.5008
14.09 1046.39 71.9599
14.1 1048.44 73.4522
14.11 1050.44 74.9785
14.12 1052.4 76.5395
14.13 1054.32 78.1361
14.14 1056.2 79.7689
14.15 1058.03 81.4388
14.16 1059.82 83.1467
14.17 1061.56 84.8933
14.18 1063.25 86.6795
14.19 1064.89 88.5063
14.2 1066.48 90.3744
14.21 1068.02 92.2848
14.22 1069.5 94.2383
14.23 1070.93 96.236
14.24 1072.3 98.2786
14.25 1073.61 100.367
14.26 1074.85 102.503
14.27 1076.04 104.687
14.28 1077.16 106.919
14.29 1078.22 109.201
14.3 1079.21 111.535
14.31 1080.12 113.92
14.32 1080.97 116.359
14.33 1081.75 118.851
14.34 1082.45 121.399
14.35 1083.07 124.002
14.36 1083.61 126.663
14.37 1084.08 129.383
14.38 1084.46 132.162
14.39 1084.76 135.001
14.4 1084.97 137.903
14.41 1085.09 140.867
14.42 1085.12 143.894
14.43 1085.06 146.987
14.44 1084.9 150.147
14.45 1084.65 153.373
14.46 1084.3 156.668
14.47 1083.84 160.032
14.48 1083.29 163.467
14.49 1082.63 166.974
14.5 1081.86 170.553
14.51 1080.98 174.207
14.52 1079.99 177.935
14.53 1078.88 181.74
14.54 1077.66 185.622
14.55 1076.32 189.582
14.56 1074.86 193.621
14.57 1073.27 197.74
14.58 1071.56 201.941
14.59 1069.73 206.223
14.6 1067.76 210.589
14.61 1065.66 215.038
14.62 1063.43 219.572
14.63 1061.06 224.191
14.64 1058.56 228.897
14.65 1055.91 233.689
14.66 1053.13 238.569
14.67 1050.2 243.537
14.68 1047.12 248.594
14.69 1043.9 253.74
14.7 1040.52 258.975
14.71 1037 264.3
14.72 1033.32 269.716
14.73 1029.49 275.221
14.74 1025.5 280.817
14.75 1021.35 286.503
14.76 1017.05 292.28
14.77 1012.59 298.146
14.78 1007.96 304.103
14.79 1003.17 310.148
14.8 998.224 316.283
14.81 993.109 322.505
14.82 987.83 328.815
14.83 982.386 335.212
14.84 976.777 341.694
14.85 971.001 348.26
14.86 965.06 354.91
14.87 958.952 361.641
14.88 952.679 368.452
14.89 946.241 375.341
14.9 939.638 382.306
14.91 932.871 389.346
14.92 925.94 396.458
14.93 918.848 403.639
14.94 911.595 410.888
14.95 904.183 418.201
14.96 896.614 425.575
14.97 888.889 433.007
14.98 881.01 440.495
14.99 872.981 448.034
15 864.803 455.621
15.01 856.48 463.252
15.02 848.015 470.923
15.03 839.41 478.629
15.04 830.669 486.368
15.05 821.796 494.133
15.06 812.795 501.921
15.07 803.671 509.726
15.08 794.426 517.544
15.09 785.067 525.369
15.1 775.598 533.196
15.11 766.024 541.02
15.12 756.349 548.835
15.13 746.581 556.635
15.14 736.723 564.414
15.15 726.783 572.167
15.16 716.765 579.887
15.17 706.677 587.569
15.18 696.524 595.206
15.19 686.312 602.792
15.2 676.049 610.321
15.21 665.74 617.787
15.22 655.393 625.183
15.23 645.015 632.502
15.24 634.612 639.74
15.25 624.191 646.888
15.26 613.759 653.942
15.27 603.323 660.895
15.28 592.89 667.741
15.29 582.468 674.475
15.3 572.063 681.089
15.31 561.681 687.579
15.32 551.33 693.939
15.33 541.017 700.163
15.34 530.748 706.247
15.35 520.529 712.185
15.36 510.368 717.972
15.37 500.27 723.604
15.38 490.241 729.077
15.39 480.288 734.385
15.4 470.415 739.526
15.41 460.63 744.496
15.42 450.936 749.291
15.43 441.339 753.908
15.44 431.844 758.344
15.45 422.455 762.597
15.46 413.177 766.664
15.47 404.015 770.543
15.48 394.971 774.234
15.49 386.049 777.733
15.5 377.254 781.041
15.51 368.587 784.156
15.52 360.052 787.077
15.53 351.651 789.805
15.54 343.387 792.34
15.55 335.261 794.681
15.56 327.276 796.829
15.57 319.432 798.786
15.58 311.732 800.551
15.59 304.175 802.127
15.6 296.764 803.515
15.61 289.497 804.717
15.62 282.377 805.734
15.63 275.402 806.569
15.64 268.573 807.224
15.65 261.889 807.701
15.66 255.35 808.004
15.67 248.955 808.134
15.68 242.704 808.096
15.69 236.595 807.891
15.7 230.627 807.524
15.71 224.799 806.998
15.72 219.109 806.315
15.73 213.556 805.48
15.74 208.139 804.496
15.75 202.855 803.366
15.76 197.702 802.095
15.77 192.679 800.686
15.78 187.784 799.143
15.79 183.014 797.469
15.8 178.368 795.669
15.81 173.843 793.746
15.82 169.437 791.704
15.83 165.147 789.547
15.84 160.972 787.279
15.85 156.909 784.903
15.86 152.956 782.423
15.87 149.11 779.842
15.88 145.369 777.166
15.89 141.731 774.396
15.9 138.193 771.537
15.91 134.753 768.592
15.92 131.408 765.565
15.93 128.157 762.459
15.94 124.997 759.278
15.95 121.925 756.025
15.96 118.94 752.702
15.97 116.039 749.314
15.98 113.22 745.863
15.99 110.481 742.352
16 107.82 738.785
16.01 105.234 735.164
16.02 102.722 731.492
16.03 100.281 727.772
16.04 97.9099 724.007
16.05 95.6064 720.198
16.06 93.3685 716.349
16.07 91.1946 712.463
16.08 89.0826 708.541
16.09 87.0309 704.586
16.1 85.0377 700.6
16.11 83.1012 696.585
16.12 81.2199 692.544
16.13 79.3922 688.478
16.14 77.6164 684.39
16.15 75.891 680.281
16.16 74.2145 676.154
16.17 72.5855 672.01
16.18 71.0026 667.851
16.19 69.4643 663.678
16.2 67.9694 659.493
16.21 66.5165 655.299
16.22 65.1044 651.095
16.23 63.7319 646.884
16.24 62.3977 642.668
16.25 61.1007 638.447
16.26 59.8399 634.223
16.27 58.6139 629.996
16.28 57.422 625.769
16.29 56.2629 621.543
16.3 55.1357 617.318
16.31 54.0395 613.096
16.32 52.9733 608.877
16.33 51.9362 604.663
16.34 50.9273 600.455
16.35 49.9458 596.253
16.36 48.9909 592.058
16.37 48.0616 587.872
16.38 47.1574 583.694
16.39 46.2774 579.527
16.4 45.4209 575.37
16.41 44.5871 571.224
16.42 43.7755 567.09
16.43 42.9853 562.968
16.44 42.2159 558.86
16.45 41.4668 554.765
16.46 40.7372 550.684
16.47 40.0266 546.619
16.48 39.3344 542.568
16.49 38.6602 538.533
16.5 38.0033 534.515
16.51 37.3633 530.513
16.52 36.7397 526.528
16.53 36.1319 522.561
16.54 35.5396 518.611
16.55 34.9623 514.68
16.56 34.3995 510.767
16.57 33.8508 506.873
16.58 33.3158 502.998
16.59 32.7942 499.142
16.6 32.2855 495.306
16.61 31.7894 491.489
16.62 31.3055 487.693
16.63 30.8334 483.917
16.64 30.3729 480.162
16.65 29.9236 476.427
16.66 29.4852 472.713
16.67 29.0573 469.02
16.68 28.6398 465.349
16.69 28.2322 461.698
16.7 27.8344 458.069
16.71 27.446 454.462
16.72 27.0669 450.876
16.73 26.6966 447.312
16.74 26.3351 443.77
16.75 25.9821 440.249
16.76 25.6372 436.751
16.77 25.3004 433.274
16.78 24.9714 429.82
16.79 24.6499 426.388
16.8 24.3359 422.978
16.81 24.029 419.59
16.82 23.7292 416.224
16.83 23.4361 412.88
16.84 23.1497 409.559
16.85 22.8697 406.26
16.86 22.596 402.983
16.87 22.3285 399.728
16.88 22.0669 396.496
16.89 21.8111 393.285
16.9 21.561 390.097
16.91 21.3165 386.93
16.92 21.0773 383.786
16.93 20.8433 380.664
16.94 20.6145 377.564
16.95 20.3906 374.485
16.96 20.1716 371.429
16.97 19.9574 368.394
16.98 19.7477 365.381
16.99 19.5426 362.39
17 19.3419 359.42
17.01 19.1454 356.472
17.02 18.9531 353.546
17.03 18.765 350.641
17.04 18.5808 347.757
17.05 18.4005 344.894
17.06 18.224 342.053
17.07 18.0512 339.232
17.08 17.882 336.433
17.09 17.7163 333.654
17.1 17.5541 330.896
17.11 17.3953 328.159
17.12 17.2397 325.443
17.13 17.0874 322.747
17.14 16.9382 320.072
17.15 16.7921 317.417
17.16 16.649 314.782
17.17 16.5088 312.167
17.18 16.3714 309.572
17.19 16.2369 306.998
17.2 16.1051 304.443
17.21 15.976 301.907
17.22 15.8495 299.392
17.23 15.7255 296.895
17.24 15.6041 294.419
17.25 15.4851 291.961
17.26 15.3685 289.523
17.27 15.2542 287.103
17.28 15.1423 284.703
17.29 15.0326 282.322
17.3 14.925 279.959
17.31 14.8197 277.615
17.32 14.7164 275.289
17.33 14.6152 272.982
17.34 14.516 270.692
17.35 14.4187 268.422
17.36 14.3235 266.169
17.37 14.2301 263.934
17.38 14.1385 261.717
17.39 14.0488 259.517
17.4 13.9609 257.335
17.41 13.8747 255.171
17.42 13.7902 253.024
17.43 13.7074 250.894
17.44 13.6262 248.781
17.45 13.5466 246.686
17.46 13.4687 244.607
17.47 13.3922 242.545
17.48 13.3173 240.499
17.49 13.2439 238.471
17.5 13.1719 236.458
17.51 13.1014 234.462
17.52 13.0323 232.482
17.53 12.9645 230.519
17.54 12.8981 228.571
17.55 12.8331 226.639
17.56 12.7693 224.723
17.57 12.7068 222.822
17.58 12.6456 220.937
17.59 12.5856 219.068
17.6 12.5268 217.214
17.61 12.4692 215.375
17.62 12.4128 213.551
17.63 12.3575 211.742
17.64 12.3033 209.947
17.65 12.2503 208.168
17.66 12.1983 206.403
17.67 12.1474 204.653
17.68 12.0975 202.918
17.69 12.0487 201.196
17.7 12.0009 199.489
17.71 11.9541 197.796
17.72 11.9083 196.117
17.73 11.8634 194.452
17.74 11.8195 192.8
17.75 11.7765 191.163
17.76 11.7345 189.539
17.77 11.6933 187.928
17.78 11.653 186.331
17.79 11.6136 184.747
17.8 11.5751 183.176
17.81 11.5374 181.619
17.82 11.5005 180.074
17.83 11.4645 178.542
17.84 11.4292 177.023
17.85 11.3948 175.517
17.86 11.3611 174.023
17.87 11.3282 172.542
17.88 11.2961 171.073
17.89 11.2647 169.616
17.9 11.234 168.172
17.91 11.2041 166.74
17.92 11.1749 165.319
17.93 11.1463 163.911
17.94 11.1185 162.515
17.95 11.0914 161.13
17.96 11.0649 159.757
17.97 11.0391 158.395
17.98 11.0139 157.045
17.99 10.9894 155.706
18 10.9656 154.378
18.01 10.9423 153.062
18.02 10.9197 151.756
18.03 10.8977 150.462
18.04 10.8763 149.179
18.05 10.8554 147.906
18.06 10.8352 146.644
18.07 10.8156 145.393
18.08 10.7965 144.152
18.09 10.778 142.922
18.1 10.76 141.703
18.11 10.7426 140.493
18.12 10.7257 139.294
18.13 10.7094 138.105
18.14 10.6936 136.926
18.15 10.6783 135.757
18.16 10.6635 134.598
18.17 10.6493 133.448
18.18 10.6355 132.309
18.19 10.6222 131.179
18.2 10.6095 130.058
18.21 10.5972 128.948
18.22 10.5854 127.846
18.23 10.5741 126.754
18.24 10.5632 125.671
18.25 10.5528 124.598
18.26 10.5429 123.533
18.27 10.5334 122.478
18.28 10.5244 121.432
18.29 10.5158 120.394
18.3 10.5076 119.365
18.31 10.4999 118.345
18.32 10.4926 117.334
18.33 10.4858 116.331
18.34 10.4793 115.337
18.35 10.4733 114.352
18.36 10.4677 113.374
18.37 10.4625 112.405
18.38 10.4577 111.445
18.39 10.4533 110.492
18.4 10.4493 109.548
18.41 10.4457 108.611
18.42 10.4425 107.683
18.43 10.4397 106.763
18.44 10.4372 105.85
18.45 10.4352 104.945
18.46 10.4335 104.048
18.47 10.4322 103.159
18.48 10.4312 102.277
18.49 10.4306 101.403
18.5 10.4304 100.536
18.51 10.4305 99.6769
18.52 10.431 98.8248
18.53 10.4318 97.9801
18.54 10.433 97.1426
18.55 10.4345 96.3123
18.56 10.4364 95.489
18.57 10.4386 94.6728
18.58 10.4412 93.8636
18.59 10.4441 93.0614
18.6 10.4473 92.2659
18.61 10.4509 91.4773
18.62 10.4548 90.6955
18.63 10.459 89.9203
18.64 10.4635 89.1518
18.65 10.4684 88.3899
18.66 10.4735 87.6345
18.67 10.479 86.8856
18.68 10.4848 86.1431
18.69 10.491 85.407
18.7 10.4974 84.6771
18.71 10.5041 83.9536
18.72 10.5112 83.2362
18.73 10.5185 82.525
18.74 10.5262 81.8199
18.75 10.5341 81.1208
18.76 10.5424 80.4278
18.77 10.5509 79.7407
18.78 10.5597 79.0594
18.79 10.5689 78.3841
18.8 10.5783 77.7145
18.81 10.588 77.0507
18.82 10.598 76.3926
18.83 10.6083 75.7401
18.84 10.6189 75.0932
18.85 10.6297 74.4519
18.86 10.6409 73.8161
18.87 10.6523 73.1858
18.88 10.664 72.5609
18.89 10.676 71.9413
18.9 10.6882 71.3271
18.91 10.7007 70.7182
18.92 10.7135 70.1144
18.93 10.7266 69.5159
18.94 10.7399 68.9225
18.95 10.7536 68.3343
18.96 10.7674 67.751
18.97 10.7816 67.1728
18.98 10.796 66.5996
18.99 10.8107 66.0313
19 10.8256 65.4679
19.01 10.8408 64.9093
19.02 10.8563 64.3556
19.03 10.872 63.8066
19.04 10.888 63.2623
19.05 10.9043 62.7227
19.06 10.9208 62.1877
19.07 10.9375 61.6574
19.08 10.9546 61.1316
19.09 10.9718 60.6103
19.1 10.9894 60.0936
19.11 11.0071 59.5813
19.12 11.0252 59.0733
19.13 11.0435 58.5698
19.14 11.062 58.0706
19.15 11.0808 57.5757
19.16 11.0998 57.085
19.17 11.1191 56.5986
19.18 11.1387 56.1164
19.19 11.1585 55.6383
19.2 11.1785 55.1643
19.21 11.1988 54.6944
19.22 11.2193 54.2286
19.23 11.2401 53.7667
19.24 11.2611 53.3089
19.25 11.2824 52.855
19.26 11.3039 52.405
19.27 11.3256 51.9589
19.28 11.3476 51.5166
19.29 11.3698 51.0781
19.3 11.3923 50.6434
19.31 11.415 50.2125
19.32 11.438 49.7852
19.33 11.4612 49.3617
19.34 11.4846 48.9418
19.35 11.5083 48.5255
19.36 11.5322 48.1128
19.37 11.5564 47.7036
19.38 11.5808 47.298
19.39 11.6054 46.8959
19.4 11.6303 46.4972
19.41 11.6554 46.102
19.42 11.6807 45.7101
19.43 11.7063 45.3217
19.44 11.7321 44.9366
19.45 11.7582 44.5548
19.46 11.7845 44.1763
19.47 11.811 43.8011
19.48 11.8378 43.4291
19.49 11.8648 43.0603
19.5 11.892 42.6946
19.51 11.9195 42.3322
19.52 11.9472 41.9728
19.53 11.9751 41.6166
19.54 12.0033 41.2634
19.55 12.0317 40.9133
19.56 12.0604 40.5661
19.57 12.0893 40.222
19.58 12.1184 39.8809
19.59 12.1477 39.5426
19.6 12.1773 39.2073
19.61 12.2071 38.8749
19.62 12.2372 38.5453
19.63 12.2675 38.2186
19.64 12.298 37.8947
19.65 12.3288 37.5736
19.66 12.3598 37.2553
19.67 12.391 36.9397
19.68 12.4225 36.6268
19.69 12.4542 36.3166
19.7 12.4861 36.0091
19.71 12.5183 35.7042
19.72 12.5507 35.402
19.73 12.5833 35.1023
19.74 12.6162 34.8053
19.75 12.6493 34.5108
19.76 12.6826 34.2188
19.77 12.7162 33.9294
19.78 12.75 33.6424
19.79 12.784 33.358
19.8 12.8183 33.0759
19.81 12.8528 32.7963
19.82 12.8876 32.5191
19.83 12.9226 32.2443
19.84 12.9578 31.9719
19.85 12.9933 31.7018
19.86 13.029 31.434
19.87 13.0649 31.1686
19.88 13.1011 30.9054
19.89 13.1375 30.6445
19.9 13.1742 30.3858
19.91 13.211 30.1294
19.92 13.2482 29.8752
19.93 13.2855 29.6231
19.94 13.3231 29.3733
19.95 13.361 29.1256
19.96 13.3991 28.88
19.97 13.4374 28.6365
19.98 13.4759 28.3951
19.99 13.5147 28.1558
20 13.5538 27.9186
20.01 13.5931 27.6834
20.02 13.6326 27.4502
20.03 13.6723 27.2191
20.04 13.7123 26.9899
20.05 13.7526 26.7627
20.06 13.7931 26.5374
20.07 13.8338 26.3141
20.08 13.8748 26.0927
20.09 13.916 25.8733
20.1 13.9575 25.6557
20.11 13.9992 25.4399
20.12 14.0411 25.2261
20.13 14.0833 25.014
20.14 14.1258 24.8038
20.15 14.1685 24.5954
20.16 14.2114 24.3888
20.17 14.2546 24.184
20.18 14.298 23.9809
20.19 14.3417 23.7796
20.2 14.3856 23.58
20.21 14.4298 23.3822
20.22 14.4742 23.186
20.23 14.5189 22.9915
20.24 14.5638 22.7987
20.25 14.609 22.6075
20.26 14.6544 22.418
20.27 14.7001 22.2301
20.28 14.746 22.0439
20.29 14.7922 21.8592
