Time N1 N2 N3
123.15 49.9988 5.0001 22.9994
123.2 49.9988 5.0001 22.9994
123.25 49.9988 5.0001 22.9994
123.3 49.9988 5.0001 22.9994
123.35 49.9988 5.0001 22.9994
123.4 49.9988 5.0001 22.9994
123.45 49.9988 5.0001 22.9994
123.5 49.9989 5.0001 22.9994
123.55 49.9989 5.0001 22.9994
123.6 49.9989 5.0001 22.9994
123.65 49.9989 5.0001 22.9994
123.7 49.9989 5.0001 22.9995
123.75 49.9989 5.00009 22.9995
123.8 49.9989 5.00009 22.9995
123.85 49.9989 5.00009 22.9995
123.9 49.9989 5.00009 22.9995
123.95 49.9989 5.00009 22.9995
124 49.9989 5.00009 22.9995
124.05 49.9989 5.00009 22.9995
124.1 49.9989 5.00009 22.9995
124.15 49.9989 5.00009 22.9995
124.2 49.9989 5.00009 22.9995
124.25 49.9989 5.00009 22.9995
124.3 49.9989 5.00009 22.9995
124.35 49.9989 5.00009 22.9995
124.4 49.9989 5.00009 22.9995
124.45 49.9989 5.00009 22.9995
124.5 49.9989 5.00009 22.9995
124.55 49.9989 5.00009 22.9995
124.6 49.9989 5.00009 22.9995
124.65 49.999 5.00009 22.9995
124.7 49.999 5.00009 22.9995
124.75 49.999 5.00009 22.9995
124.8 49.999 5.00009 22.9995
124.85 49.999 5.00009 22.9995
124.9 49.999 5.00009 22.9995
124.95 49.999 5.00009 22.9995
125 49.999 5.00009 22.9995
125.05 49.999 5.00009 22.9995
125.1 49.999 5.00009 22.9995
125.15 49.999 5.00008 22.9995
125.2 49.999 5.00008 22.9995
125.25 49.999 5.00008 22.9995
125.3 49.999 5.00008 22.9995
125.35 49.999 5.00008 22.9995
125.4 49.999 5.00008 22.9995
125.45 49.999 5.00008 22.9995
125.5 49.999 5.00008 22.9995
125.55 49.999 5.00008 22.9995
125.6 49.999 5.00008 22.9995
125.65 49.999 5.00008 22.9995
125.7 49.999 5.00008 22.9995
125.75 49.999 5.00008 22.9995
125.8 49.999 5.00008 22.9995
125.85 49.999 5.00008 22.9995
125.9 49.9991 5.00008 22.9995
125.95 49.9991 5.00008 22.9995
126 49.9991 5.00008 22.9995
126.05 49.9991 5.00008 22.9995
126.1 49.9991 5.00008 22.9995
126.15 49.9991 5.00008 22.9995
126.2 49.9991 5.00008 22.9995
126.25 49.9991 5.00008 22.9996
126.3 49.9991 5.00008 22.9996
126.35 49.9991 5.00008 22.9996
126.4 49.9991 5.00008 22.9996
126.45 49.9991 5.00008 22.9996
126.5 49.9991 5.00008 22.9996
126.55 49.9991 5.00008 22.9996
126.6 49.9991 5.00008 22.9996
126.65 49.9991 5.00008 22.9996
126.7 49.9991 5.00007 22.9996
126.75 49.9991 5.00007 22.9996
126.8 49.9991 5.00007 22.9996
126.85 49.9991 5.00007 22.9996
126.9 49.9991 5.00007 22.9996
126.95 49.9991 5.00007 22.9996
127 49.9991 5.00007 22.9996
127.05 49.9991 5.00007 22.9996
127.1 49.9991 5.00007 22.9996
127.15 49.9991 5.00007 22.9996
127.2 49.9991 5.00007 22.9996
127.25 49.9991 5.00007 22.9996
127.3 49.9992 5.00007 22.9996
127.35 49.9992 5.00007 22.9996
127.4 49.9992 5.00007 22.9996
127.45 49.9992 5.00007 22.9996
127.5 49.9992 5.00007 22.9996
127.55 49.9992 5.00007 22.9996
127.6 49.9992 5.00007 22.9996
127.65 49.9992 5.00007 22.9996
127.7 49.9992 5.00007 22.9996
127.75 49.9992 5.00007 22.9996
127.8 49.9992 5.00007 22.9996
127.85 49.9992 5.00007 22.9996
127.9 49.9992 5.00007 22.9996
127.95 49.9992 5.00007 22.9996
128 49.9992 5.00007 22.9996
128.05 49.9992 5.00007 22.9996
128.1 49.9992 5.00007 22.9996
128.15 49.9992 5.00007 22.9996
128.2 49.9992 5.00007 22.9996
128.25 49.9992 5.00007 22.9996
128.3 49.9992 5.00007 22.9996
128.35 49.9992 5.00007 22.9996
128.4 49.9992 5.00007 22.9996
128.45 49.9992 5.00007 22.9996
128.5 49.9992 5.00006 22.9996
128.55 49.9992 5.00006 22.9996
128.6 49.9992 5.00006 22.9996
128.65 49.9992 5.00006 22.9996
128.7 49.9992 5.00006 22.9996
128.75 49.9992 5.00006 22.9996
128.8 49.9992 5.00006 22.9996
128.85 49.9992 5.00006 22.9996
128.9 49.9993 5.00006 22.9996
128.95 49.9993 5.00006 22.9996
129 49.9993 5.00006 22.9996
129.05 49.9993 5.00006 22.9996
129.1 49.9993 5.00006 22.9996
129.15 49.9993 5.00006 22.9996
129.2 49.9993 5.00006 22.9996
129.25 49.9993 5.00006 22.9996
129.3 49.9993 5.00006 22.9996
129.35 49.9993 5.00006 22.9996
129.4 49.9993 5.00006 22.9997
129.45 49.9993 5.00006 22.9997
129.5 49.9993 5.00006 22.9997
129.55 49.9993 5.00006 22.9997
129.6 49.9993 5.00006 22.9997
129.65 49.9993 5.00006 22.9997
129.7 49.9993 5.00006 22.9997
129.75 49.9993 5.00006 22.9997
129.8 49.9993 5.00006 22.9997
129.85 49.9993 5.00006 22.9997
129.9 49.9993 5.00006 22.9997
129.95 49.9993 5.00006 22.9997
130 49.9993 5.00006 22.9997
130.05 49.9993 5.00006 22.9997
130.1 49.9993 5.00006 22.9997
130.15 49.9993 5.00006 22.9997
130.2 49.9993 5.00006 22.9997
130.25 49.9993 5.00006 22.9997
130.3 49.9993 5.00006 22.9997
130.35 49.9993 5.00006 22.9997
130.4 49.9993 5.00006 22.9997
130.45 49.9993 5.00006 22.9997
130.5 49.9993 5.00006 22.9997
130.55 49.9993 5.00006 22.9997
130.6 49.9993 5.00005 22.9997
130.65 49.9993 5.00005 22.9997
130.7 49.9994 5.00005 22.9997
130.75 49.9994 5.00005 22.9997
130.8 49.9994 5.00005 22.9997
130.85 49.9994 5.00005 22.9997
130.9 49.9994 5.00005 22.9997
130.95 49.9994 5.00005 22.9997
131 49.9994 5.00005 22.9997
131.05 49.9994 5.00005 22.9997
131.1 49.9994 5.00005 22.9997
131.15 49.9994 5.00005 22.9997
131.2 49.9994 5.00005 22.9997
131.25 49.9994 5.00005 22.9997
131.3 49.9994 5.00005 22.9997
131.35 49.9994 5.00005 22.9997
131.4 49.9994 5.00005 22.9997
131.45 49.9994 5.00005 22.9997
131.5 49.9994 5.00005 22.9997
131.55 49.9994 5.00005 22.9997
131.6 49.9994 5.00005 22.9997
131.65 49.9994 5.00005 22.9997
131.7 49.9994 5.00005 22.9997
131.75 49.9994 5.00005 22.9997
131.8 49.9994 5.00005 22.9997
131.85 49.9994 5.00005 22.9997
131.9 49.9994 5.00005 22.9997
131.95 49.9994 5.00005 22.9997
132 49.9994 5.00005 22.9997
132.05 49.9994 5.00005 22.9997
132.1 49.9994 5.00005 22.9997
132.15 49.9994 5.00005 22.9997
132.2 49.9994 5.00005 22.9997
132.25 49.9994 5.00005 22.9997
132.3 49.9994 5.00005 22.9997
132.35 49.9994 5.00005 22.9997
132.4 49.9994 5.00005 22.9997
132.45 49.9994 5.00005 22.9997
132.5 49.9994 5.00005 22.9997
132.55 49.9994 5.00005 22.9997
132.6 49.9994 5.00005 22.9997
132.65 49.9994 5.00005 22.9997
132.7 49.9994 5.00005 22.9997
132.75 49.9994 5.00005 22.9997
132.8 49.9995 5.00005 22.9997
132.85 49.9995 5.00005 22.9997
132.9 49.9995 5.00005 22.9997
132.95 49.9995 5.00005 22.9997
133 49.9995 5.00005 22.9997
133.05 49.9995 5.00005 22.9997
133.1 49.9995 5.00005 22.9997
133.15 49.9995 5.00004 22.9997
133.2 49.9995 5.00004 22.9997
133.25 49.9995 5.00004 22.9997
133.3 49.9995 5.00004 22.9997
133.35 49.9995 5.00004 22.9997
133.4 49.9995 5.00004 22.9997
133.45 49.9995 5.00004 22.9997
133.5 49.9995 5.00004 22.9997
133.55 49.9995 5.00004 22.9997
133.6 49.9995 5.00004 22.9997
133.65 49.9995 5.00004 22.9998
133.7 49.9995 5.00004 22.9998
133.75 49.9995 5.00004 22.9998
133.8 49.9995 5.00004 22.9998
133.85 49.9995 5.00004 22.9998
133.9 49.9995 5.00004 22.9998
133.95 49.9995 5.00004 22.9998
134 49.9995 5.00004 22.9998
134.05 49.9995 5.00004 22.9998
134.1 49.9995 5.00004 22.9998
134.15 49.9995 5.00004 22.9998
134.2 49.9995 5.00004 22.9998
134.25 49.9995 5.00004 22.9998
134.3 49.9995 5.00004 22.9998
134.35 49.9995 5.00004 22.9998
134.4 49.9995 5.00004 22.9998
134.45 49.9995 5.00004 22.9998
134.5 49.9995 5.00004 22.9998
134.55 49.9995 5.00004 22.9998
134.6 49.9995 5.00004 22.9998
134.65 49.9995 5.00004 22.9998
134.7 49.9995 5.00004 22.9998
134.75 49.9995 5.00004 22.9998
134.8 49.9995 5.00004 22.9998
134.85 49.9995 5.00004 22.9998
134.9 49.9995 5.00004 22.9998
134.95 49.9995 5.00004 22.9998
135 49.9995 5.00004 22.9998
135.05 49.9995 5.00004 22.9998
135.1 49.9995 5.00004 22.9998
135.15 49.9995 5.00004 22.9998
135.2 49.9995 5.00004 22.9998
135.25 49.9995 5.00004 22.9998
135.3 49.9996 5.00004 22.9998
135.35 49.9996 5.00004 22.9998
135.4 49.9996 5.00004 22.9998
135.45 49.9996 5.00004 22.9998
135.5 49.9996 5.00004 22.9998
135.55 49.9996 5.00004 22.9998
135.6 49.9996 5.00004 22.9998
135.65 49.9996 5.00004 22.9998
135.7 49.9996 5.00004 22.9998
135.75 49.9996 5.00004 22.9998
135.8 49.9996 5.00004 22.9998
135.85 49.9996 5.00004 22.9998
135.9 49.9996 5.00004 22.9998
135.95 49.9996 5.00004 22.9998
136 49.9996 5.00004 22.9998
136.05 49.9996 5.00004 22.9998
136.1 49.9996 5.00004 22.9998
136.15 49.9996 5.00004 22.9998
136.2 49.9996 5.00004 22.9998
136.25 49.9996 5.00004 22.9998
136.3 49.9996 5.00003 22.9998
136.35 49.9996 5.00003 22.9998
136.4 49.9996 5.00003 22.9998
136.45 49.9996 5.00003 22.9998
136.5 49.9996 5.00003 22.9998
136.55 49.9996 5.00003 22.9998
136.6 49.9996 5.00003 22.9998
136.65 49.9996 5.00003 22.9998
136.7 49.9996 5.00003 22.9998
136.75 49.9996 5.00003 22.9998
136.8 49.9996 5.00003 22.9998
136.85 49.9996 5.00003 22.9998
136.9 49.9996 5.00003 22.9998
136.95 49.9996 5.00003 22.9998
137 49.9996 5.00003 22.9998
137.05 49.9996 5.00003 22.9998
137.1 49.9996 5.00003 22.9998
137.15 49.9996 5.00003 22.9998
137.2 49.9996 5.00003 22.9998
137.25 49.9996 5.00003 22.9998
137.3 49.9996 5.00003 22.9998
137.35 49.9996 5.00003 22.9998
137.4 49.9996 5.00003 22.9998
137.45 49.9996 5.00003 22.9998
137.5 49.9996 5.00003 22.9998
137.55 49.9996 5.00003 22.9998
137.6 49.9996 5.00003 22.9998
137.65 49.9996 5.00003 22.9998
137.7 49.9996 5.00003 22.9998
137.75 49.9996 5.00003 22.9998
137.8 49.9996 5.00003 22.9998
137.85 49.9996 5.00003 22.9998
137.9 49.9996 5.00003 22.9998
137.95 49.9996 5.00003 22.9998
138 49.9996 5.00003 22.9998
138.05 49.9996 5.00003 22.9998
138.1 49.9996 5.00003 22.9998
138.15 49.9996 5.00003 22.9998
138.2 49.9996 5.00003 22.9998
138.25 49.9996 5.00003 22.9998
138.3 49.9996 5.00003 22.9998
138.35 49.9996 5.00003 22.9998
138.4 49.9996 5.00003 22.9998
138.45 49.9997 5.00003 22.9998
138.5 49.9997 5.00003 22.9998
138.55 49.9997 5.00003 22.9998
138.6 49.9997 5.00003 22.9998
138.65 49.9997 5.00003 22.9998
138.7 49.9997 5.00003 22.9998
138.75 49.9997 5.00003 22.9998
138.8 49.9997 5.00003 22.9998
138.85 49.9997 5.00003 22.9998
138.9 49.9997 5.00003 22.9998
138.95 49.9997 5.00003 22.9998
139 49.9997 5.00003 22.9998
139.05 49.9997 5.00003 22.9998
139.1 49.9997 5.00003 22.9998
139.15 49.9997 5.00003 22.9998
139.2 49.9997 5.00003 22.9998
139.25 49.9997 5.00003 22.9998
139.3 49.9997 5.00003 22.9998
139.35 49.9997 5.00003 22.9998
139.4 49.9997 5.00003 22.9998
139.45 49.9997 5.00003 22.9998
139.5 49.9997 5.00003 22.9998
139.55 49.9997 5.00003 22.9998
139.6 49.9997 5.00003 22.9998
139.65 49.9997 5.00003 22.9998
139.7 49.9997 5.00003 22.9998
139.75 49.9997 5.00003 22.9998
139.8 49.9997 5.00003 22.9998
139.85 49.9997 5.00003 22.9998
139.9 49.9997 5.00003 22.9998
139.95 49.9997 5.00003 22.9998
140 49.9997 5.00003 22.9998
140.05 49.9997 5.00003 22.9999
140.1 49.9997 5.00003 22.9999
140.15 49.9997 5.00003 22.9999
140.2 49.9997 5.00003 22.9999
140.25 49.9997 5.00003 22.9999
140.3 49.9997 5.00003 22.9999
140.35 49.9997 5.00003 22.9999
140.4 49.9997 5.00003 22.9999
140.45 49.9997 5.00003 22.9999
140.5 49.9997 5.00002 22.9999
140.55 49.9997 5.00002 22.9999
140.6 49.9997 5.00002 22.9999
140.65 49.9997 5.00002 22.9999
140.7 49.9997 5.00002 22.9999
140.75 49.9997 5.00002 22.9999
140.8 49.9997 5.00002 22.9999
140.85 49.9997 5.00002 22.9999
140.9 49.9997 5.00002 22.9999
140.95 49.9997 5.00002 22.9999
141 49.9997 5.00002 22.9999
141.05 49.9997 5.00002 22.9999
141.1 49.9997 5.00002 22.9999
141.15 49.9997 5.00002 22.9999
141.2 49.9997 5.00002 22.9999
141.25 49.9997 5.00002 22.9999
141.3 49.9997 5.00002 22.9999
141.35 49.9997 5.00002 22.9999
141.4 49.9997 5.00002 22.9999
141.45 49.9997 5.00002 22.9999
141.5 49.9997 5.00002 22.9999
141.55 49.9997 5.00002 22.9999
141.6 49.9997 5.00002 22.9999
141.65 49.9997 5.00002 22.9999
141.7 49.9997 5.00002 22.9999
141.75 49.9997 5.00002 22.9999
141.8 49.9997 5.00002 22.9999
141.85 49.9997 5.00002 22.9999
141.9 49.9997 5.00002 22.9999
141.95 49.9997 5.00002 22.9999
142 49.9997 5.00002 22.9999
142.05 49.9997 5.00002 22.9999
142.1 49.9997 5.00002 22.9999
142.15 49.9997 5.00002 22.9999
142.2 49.9997 5.00002 22.9999
142.25 49.9997 5.00002 22.9999
142.3 49.9997 5.00002 22.9999
142.35 49.9997 5.00002 22.9999
142.4 49.9997 5.00002 22.9999
142.45 49.9997 5.00002 22.9999
142.5 49.9997 5.00002 22.9999
142.55 49.9997 5.00002 22.9999
142.6 49.9997 5.00002 22.9999
142.65 49.9997 5.00002 22.9999
142.7 49.9998 5.00002 22.9999
142.75 49.9998 5.00002 22.9999
142.8 49.9998 5.00002 22.9999
142.85 49.9998 5.00002 22.9999
142.9 49.9998 5.00002 22.9999
142.95 49.9998 5.00002 22.9999
143 49.9998 5.00002 22.9999
143.05 49.9998 5.00002 22.9999
143.1 49.9998 5.00002 22.9999
143.15 49.9998 5.00002 22.9999
143.2 49.9998 5.00002 22.9999
143.25 49.9998 5.00002 22.9999
143.3 49.9998 5.00002 22.9999
143.35 49.9998 5.00002 22.9999
143.4 49.9998 5.00002 22.9999
143.45 49.9998 5.00002 22.9999
143.5 49.9998 5.00002 22.9999
143.55 49.9998 5.00002 22.9999
143.6 49.9998 5.00002 22.9999
143.65 49.9998 5.00002 22.9999
143.7 49.9998 5.00002 22.9999
143.75 49.9998 5.00002 22.9999
143.8 49.9998 5.00002 22.9999
143.85 49.9998 5.00002 22.9999
143.9 49.9998 5.00002 22.9999
143.95 49.9998 5.00002 22.9999
144 49.9998 5.00002 22.9999
144.05 49.9998 5.00002 22.9999
144.1 49.9998 5.00002 22.9999
144.15 49.9998 5.00002 22.9999
144.2 49.9998 5.00002 22.9999
144.25 49.9998 5.00002 22.9999
144.3 49.9998 5.00002 22.9999
144.35 49.9998 5.00002 22.9999
144.4 49.9998 5.00002 22.9999
144.45 49.9998 5.00002 22.9999
144.5 49.9998 5.00002 22.9999
144.55 49.9998 5.00002 22.9999
144.6 49.9998 5.00002 22.9999
144.65 49.9998 5.00002 22.9999
144.7 49.9998 5.00002 22.9999
144.75 49.9998 5.00002 22.9999
144.8 49.9998 5.00002 22.9999
144.85 49.9998 5.00002 22.9999
144.9 49.9998 5.00002 22.9999
144.95 49.9998 5.00002 22.9999
145 49.9998 5.00002 22.9999
145.05 49.9998 5.00002 22.9999
145.1 49.9998 5.00002 22.9999
145.15 49.9998 5.00002 22.9999
145.2 49.9998 5.00002 22.9999
145.25 49.9998 5.00002 22.9999
145.3 49.9998 5.00002 22.9999
145.35 49.9998 5.00002 22.9999
145.4 49.9998 5.00002 22.9999
145.45 49.9998 5.00002 22.9999
145.5 49.9998 5.00002 22.9999
145.55 49.9998 5.00002 22.9999
145.6 49.9998 5.00002 22.9999
145.65 49.9998 5.00002 22.9999
145.7 49.9998 5.00002 22.9999
145.75 49.9998 5.00002 22.9999
145.8 49.9998 5.00002 22.9999
145.85 49.9998 5.00002 22.9999
145.9 49.9998 5.00002 22.9999
145.95 49.9998 5.00002 22.9999
146 49.9998 5.00002 22.9999
146.05 49.9998 5.00002 22.9999
146.1 49.9998 5.00002 22.9999
146.15 49.9998 5.00002 22.9999
146.2 49.9998 5.00002 22.9999
146.25 49.9998 5.00002 22.9999
146.3 49.9998 5.00002 22.9999
146.35 49.9998 5.00002 22.9999
146.4 49.9998 5.00002 22.9999
146.45 49.9998 5.00002 22.9999
146.5 49.9998 5.00002 22.9999
146.55 49.9998 5.00002 22.9999
146.6 49.9998 5.00002 22.9999
146.65 49.9998 5.00002 22.9999
146.7 49.9998 5.00002 22.9999
146.75 49.9998 5.00002 22.9999
146.8 49.9998 5.00002 22.9999
146.85 49.9998 5.00002 22.9999
146.9 49.9998 5.00002 22.9999
146.95 49.9998 5.00001 22.9999
147 49.9998 5.00001 22.9999
147.05 49.9998 5.00001 22.9999
147.1 49.9998 5.00001 22.9999
147.15 49.9998 5.00001 22.9999
147.2 49.9998 5.00001 22.9999
147.25 49.9998 5.00001 22.9999
147.3 49.9998 5.00001 22.9999
147.35 49.9998 5.00001 22.9999
147.4 49.9998 5.00001 22.9999
147.45 49.9998 5.00001 22.9999
147.5 49.9998 5.00001 22.9999
147.55 49.9998 5.00001 22.9999
147.6 49.9998 5.00001 22.9999
147.65 49.9998 5.00001 22.9999
147.7 49.9998 5.00001 22.9999
147.75 49.9998 5.00001 22.9999
147.8 49.9998 5.00001 22.9999
147.85 49.9998 5.00001 22.9999
147.9 49.9998 5.00001 22.9999
147.95 49.9998 5.00001 22.9999
148 49.9998 5.00001 22.9999
148.05 49.9998 5.00001 22.9999
148.1 49.9998 5.00001 22.9999
148.15 49.9998 5.00001 22.9999
148.2 49.9998 5.00001 22.9999
148.25 49.9998 5.00001 22.9999
148.3 49.9998 5.00001 22.9999
148.35 49.9998 5.00001 22.9999
148.4 49.9998 5.00001 22.9999
148.45 49.9998 5.00001 22.9999
148.5 49.9998 5.00001 22.9999
148.55 49.9998 5.00001 22.9999
148.6 49.9998 5.00001 22.9999
148.65 49.9998 5.00001 22.9999
148.7 49.9998 5.00001 22.9999
148.75 49.9998 5.00001 22.9999
148.8 49.9998 5.00001 22.9999
148.85 49.9998 5.00001 22.9999
148.9 49.9998 5.00001 22.9999
148.95 49.9998 5.00001 22.9999
149 49.9998 5.00001 22.9999
149.05 49.9998 5.00001 22.9999
149.1 49.9998 5.00001 22.9999
149.15 49.9999 5.00001 22.9999
149.2 49.9999 5.00001 22.9999
149.25 49.9999 5.00001 22.9999
149.3 49.9999 5.00001 22.9999
149.35 49.9999 5.00001 22.9999
149.4 49.9999 5.00001 22.9999
149.45 49.9999 5.00001 22.9999
149.5 49.9999 5.00001 22.9999
149.55 49.9999 5.00001 22.9999
149.6 49.9999 5.00001 22.9999
149.65 49.9999 5.00001 22.9999
149.7 49.9999 5.00001 22.9999
149.75 49.9999 5.00001 22.9999
149.8 49.9999 5.00001 22.9999
149.85 49.9999 5.00001 22.9999
149.9 49.9999 5.00001 22.9999
149.95 49.9999 5.00001 22.9999
150 49.9999 5.00001 22.9999
150.05 49.9999 5.00001 22.9999
150.1 49.9999 5.00001 22.9999
150.15 49.9999 5.00001 22.9999
150.2 49.9999 5.00001 22.9999
150.25 49.9999 5.00001 22.9999
150.3 49.9999 5.00001 22.9999
150.35 49.9999 5.00001 22.9999
150.4 49.9999 5.00001 22.9999
150.45 49.9999 5.00001 22.9999
150.5 49.9999 5.00001 22.9999
150.55 49.9999 5.00001 22.9999
150.6 49.9999 5.00001 22.9999
150.65 49.9999 5.00001 22.9999
150.7 49.9999 5.00001 22.9999
150.75 49.9999 5.00001 22.9999
150.8 49.9999 5.00001 22.9999
150.85 49.9999 5.00001 22.9999
150.9 49.9999 5.00001 22.9999
150.95 49.9999 5.00001 22.9999
151 49.9999 5.00001 22.9999
151.05 49.9999 5.00001 22.9999
151.1 49.9999 5.00001 22.9999
151.15 49.9999 5.00001 22.9999
151.2 49.9999 5.00001 22.9999
151.25 49.9999 5.00001 22.9999
151.3 49.9999 5.00001 22.9999
151.35 49.9999 5.00001 22.9999
151.4 49.9999 5.00001 22.9999
151.45 49.9999 5.00001 22.9999
151.5 49.9999 5.00001 22.9999
151.55 49.9999 5.00001 22.9999
151.6 49.9999 5.00001 22.9999
151.65 49.9999 5.00001 22.9999
151.7 49.9999 5.00001 22.9999
151.75 49.9999 5.00001 22.9999
151.8 49.9999 5.00001 22.9999
151.85 49.9999 5.00001 22.9999
151.9 49.9999 5.00001 22.9999
151.95 49.9999 5.00001 22.9999
152 49.9999 5.00001 22.9999
152.05 49.9999 5.00001 22.9999
152.1 49.9999 5.00001 22.9999
152.15 49.9999 5.00001 22.9999
152.2 49.9999 5.00001 22.9999
152.25 49.9999 5.00001 22.9999
152.3 49.9999 5.00001 22.9999
152.35 49.9999 5.00001 22.9999
152.4 49.9999 5.00001 22.9999
152.45 49.9999 5.00001 22.9999
152.5 49.9999 5.00001 22.9999
152.55 49.9999 5.00001 22.9999
152.6 49.9999 5.00001 22.9999
152.65 49.9999 5.00001 22.9999
152.7 49.9999 5.00001 22.9999
152.75 49.9999 5.00001 22.9999
152.8 49.9999 5.00001 22.9999
152.85 49.9999 5.00001 22.9999
152.9 49.9999 5.00001 22.9999
152.95 49.9999 5.00001 22.9999
153 49.9999 5.00001 22.9999
153.05 49.9999 5.00001 22.9999
153.1 49.9999 5.00001 22.9999
153.15 49.9999 5.00001 22.9999
153.2 49.9999 5.00001 22.9999
153.25 49.9999 5.00001 22.9999
153.3 49.9999 5.00001 22.9999
153.35 49.9999 5.00001 22.9999
153.4 49.9999 5.00001 22.9999
153.45 49.9999 5.00001 22.9999
153.5 49.9999 5.00001 22.9999
153.55 49.9999 5.00001 22.9999
153.6 49.9999 5.00001 22.9999
153.65 49.9999 5.00001 22.9999
153.7 49.9999 5.00001 22.9999
153.75 49.9999 5.00001 22.9999
153.8 49.9999 5.00001 22.9999
153.85 49.9999 5.00001 22.9999
153.9 49.9999 5.00001 23
153.95 49.9999 5.00001 23
154 49.9999 5.00001 23
154.05 49.9999 5.00001 23
154.1 49.9999 5.00001 23
154.15 49.9999 5.00001 23
154.2 49.9999 5.00001 23
154.25 49.9999 5.00001 23
154.3 49.9999 5.00001 23
154.35 49.9999 5.00001 23
154.4 49.9999 5.00001 23
154.45 49.9999 5.00001 23
154.5 49.9999 5.00001 23
154.55 49.9999 5.00001 23
154.6 49.9999 5.00001 23
154.65 49.9999 5.00001 23
154.7 49.9999 5.00001 23
154.75 49.9999 5.00001 23
154.8 49.9999 5.00001 23
154.85 49.9999 5.00001 23
154.9 49.9999 5.00001 23
154.95 49.9999 5.00001 23
155 49.9999 5.00001 23
155.05 49.9999 5.00001 23
155.1 49.9999 5.00001 23
155.15 49.9999 5.00001 23
155.2 49.9999 5.00001 23
155.25 49.9999 5.00001 23
155.3 49.9999 5.00001 23
155.35 49.9999 5.00001 23
155.4 49.9999 5.00001 23
155.45 49.9999 5.00001 23
155.5 49.9999 5.00001 23
155.55 49.9999 5.00001 23
155.6 49.9999 5.00001 23
155.65 49.9999 5.00001 23
155.7 49.9999 5.00001 23
155.75 49.9999 5.00001 23
155.8 49.9999 5.00001 23
155.85 49.9999 5.00001 23
155.9 49.9999 5.00001 23
155.95 49.9999 5.00001 23
156 49.9999 5.00001 23
156.05 49.9999 5.00001 23
156.1 49.9999 5.00001 23
156.15 49.9999 5.00001 23
156.2 49.9999 5.00001 23
156.25 49.9999 5.00001 23
156.3 49.9999 5.00001 23
156.35 49.9999 5.00001 23
156.4 49.9999 5.00001 23
156.45 49.9999 5.00001 23
156.5 49.9999 5.00001 23
156.55 49.9999 5.00001 23
156.6 49.9999 5.00001 23
156.65 49.9999 5.00001 23
156.7 49.9999 5.00001 23
156.75 49.9999 5.00001 23
156.8 49.9999 5.00001 23
156.85 49.9999 5.00001 23
156.9 49.9999 5.00001 23
156.95 49.9999 5.00001 23
157 49.9999 5.00001 23
157.05 49.9999 5.00001 23
157.1 49.9999 5.00001 23
157.15 49.9999 5.00001 23
157.2 49.9999 5.00001 23
157.25 49.9999 5.00001 23
157.3 49.9999 5.00001 23
157.35 49.9999 5.00001 23
157.4 49.9999 5.00001 23
157.45 49.9999 5.00001 23
157.5 49.9999 5.00001 23
157.55 49.9999 5.00001 23
157.6 49.9999 5.00001 23
157.65 49.9999 5.00001 23
157.7 49.9999 5.00001 23
157.75 49.9999 5.00001 23
157.8 49.9999 5.00001 23
157.85 49.9999 5.00001 23
157.9 49.9999 5.00001 23
157.95 49.9999 5.00001 23
158 49.9999 5.00001 23
158.05 49.9999 5.00001 23
158.1 49.9999 5.00001 23
158.15 49.9999 5.00001 23
158.2 49.9999 5.00001 23
158.25 49.9999 5.00001 23
158.3 49.9999 5.00001 23
158.35 49.9999 5.00001 23
158.4 49.9999 5.00001 23
158.45 49.9999 5.00001 23
158.5 49.9999 5.00001 23
158.55 49.9999 5.00001 23
158.6 49.9999 5.00001 23
158.65 49.9999 5.00001 23
158.7 49.9999 5.00001 23
158.75 49.9999 5.00001 23
158.8 49.9999 5.00001 23
158.85 49.9999 5.00001 23
158.9 49.9999 5.00001 23
158.95 49.9999 5.00001 23
159 49.9999 5.00001 23
159.05 49.9999 5.00001 23
159.1 49.9999 5.00001 23
159.15 49.9999 5.00001 23
