Time nR nF
34.51 173.694 5.24754
34.52 174.354 5.23685
34.53 175.016 5.22632
34.54 175.681 5.21595
34.55 176.348 5.20574
34.56 177.018 5.19569
34.57 177.691 5.1858
34.58 178.366 5.17607
34.59 179.044 5.16649
34.6 179.725 5.15707
34.61 180.408 5.14781
34.62 181.093 5.13871
34.63 181.782 5.12976
34.64 182.473 5.12097
34.65 183.167 5.11234
34.66 183.864 5.10386
34.67 184.563 5.09554
34.68 185.265 5.08738
34.69 185.97 5.07937
34.7 186.677 5.07152
34.71 187.387 5.06382
34.72 188.1 5.05628
34.73 188.816 5.0489
34.74 189.534 5.04167
34.75 190.256 5.03459
34.76 190.98 5.02767
34.77 191.707 5.02091
34.78 192.437 5.0143
34.79 193.169 5.00785
34.8 193.905 5.00155
34.81 194.643 4.9954
34.82 195.384 4.98942
34.83 196.128 4.98358
34.84 196.875 4.9779
34.85 197.624 4.97238
34.86 198.377 4.96701
34.87 199.133 4.9618
34.88 199.891 4.95675
34.89 200.653 4.95185
34.9 201.417 4.9471
34.91 202.184 4.94251
34.92 202.954 4.93808
34.93 203.728 4.9338
34.94 204.504 4.92968
34.95 205.283 4.92572
34.96 206.065 4.92191
34.97 206.85 4.91827
34.98 207.639 4.91477
34.99 208.43 4.91144
35 209.224 4.90826
35.01 210.021 4.90524
35.02 210.822 4.90238
35.03 211.625 4.89968
35.04 212.432 4.89714
35.05 213.242 4.89476
35.06 214.054 4.89254
35.07 214.87 4.89048
35.08 215.689 4.88858
35.09 216.511 4.88684
35.1 217.337 4.88526
35.11 218.165 4.88384
35.12 218.997 4.88259
35.13 219.832 4.8815
35.14 220.67 4.88057
35.15 221.511 4.87981
35.16 222.355 4.87921
35.17 223.203 4.87877
35.18 224.054 4.87851
35.19 224.908 4.8784
35.2 225.765 4.87847
35.21 226.626 4.8787
35.22 227.49 4.8791
35.23 228.357 4.87967
35.24 229.228 4.88042
35.25 230.101 4.88133
35.26 230.978 4.88241
35.27 231.859 4.88366
35.28 232.743 4.88509
35.29 233.63 4.88669
35.3 234.52 4.88846
35.31 235.414 4.89041
35.32 236.312 4.89254
35.33 237.212 4.89484
35.34 238.117 4.89732
35.35 239.024 4.89998
35.36 239.935 4.90282
35.37 240.849 4.90584
35.38 241.767 4.90904
35.39 242.689 4.91242
35.4 243.613 4.91599
35.41 244.542 4.91974
35.42 245.474 4.92368
35.43 246.409 4.92781
35.44 247.348 4.93212
35.45 248.29 4.93662
35.46 249.236 4.94132
35.47 250.185 4.94621
35.48 251.138 4.95129
35.49 252.095 4.95656
35.5 253.055 4.96203
35.51 254.019 4.9677
35.52 254.986 4.97356
35.53 255.957 4.97963
35.54 256.932 4.9859
35.55 257.91 4.99237
35.56 258.892 4.99904
35.57 259.878 5.00592
35.58 260.867 5.01301
35.59 261.86 5.02031
35.6 262.857 5.02781
35.61 263.857 5.03553
35.62 264.862 5.04347
35.63 265.87 5.05162
35.64 266.881 5.05998
35.65 267.897 5.06857
35.66 268.916 5.07738
35.67 269.939 5.08641
35.68 270.965 5.09567
35.69 271.996 5.10515
35.7 273.03 5.11486
35.71 274.068 5.1248
35.72 275.11 5.13498
35.73 276.156 5.14539
35.74 277.206 5.15604
35.75 278.26 5.16692
35.76 279.317 5.17805
35.77 280.378 5.18942
35.78 281.444 5.20104
35.79 282.513 5.21291
35.8 283.586 5.22503
35.81 284.663 5.2374
35.82 285.744 5.25003
35.83 286.829 5.26291
35.84 287.918 5.27606
35.85 289.011 5.28947
35.86 290.108 5.30315
35.87 291.209 5.31709
35.88 292.313 5.33131
35.89 293.422 5.34581
35.9 294.535 5.36058
35.91 295.652 5.37563
35.92 296.773 5.39096
35.93 297.899 5.40658
35.94 299.028 5.42249
35.95 300.161 5.4387
35.96 301.299 5.4552
35.97 302.44 5.47199
35.98 303.586 5.4891
35.99 304.735 5.5065
36 305.889 5.52422
36.01 307.047 5.54225
36.02 308.21 5.5606
36.03 309.376 5.57927
36.04 310.546 5.59826
36.05 311.721 5.61759
36.06 312.9 5.63724
36.07 314.083 5.65723
36.08 315.271 5.67756
36.09 316.462 5.69823
36.1 317.658 5.71925
36.11 318.858 5.74063
36.12 320.063 5.76236
36.13 321.271 5.78445
36.14 322.484 5.80691
36.15 323.701 5.82974
36.16 324.923 5.85294
36.17 326.148 5.87653
36.18 327.379 5.9005
36.19 328.613 5.92486
36.2 329.852 5.94961
36.21 331.095 5.97476
36.22 332.342 6.00032
36.23 333.594 6.02629
36.24 334.85 6.05268
36.25 336.111 6.07949
36.26 337.376 6.10672
36.27 338.645 6.13439
36.28 339.918 6.16249
36.29 341.197 6.19104
36.3 342.479 6.22005
36.31 343.766 6.2495
36.32 345.057 6.27943
36.33 346.353 6.30982
36.34 347.653 6.34069
36.35 348.958 6.37204
36.36 350.267 6.40388
36.37 351.581 6.43621
36.38 352.899 6.46906
36.39 354.221 6.50241
36.4 355.548 6.53628
36.41 356.88 6.57067
36.42 358.216 6.6056
36.43 359.556 6.64107
36.44 360.901 6.67709
36.45 362.251 6.71367
36.46 363.605 6.75081
36.47 364.963 6.78853
36.48 366.326 6.82683
36.49 367.694 6.86572
36.5 369.066 6.90521
36.51 370.442 6.9453
36.52 371.823 6.98602
36.53 373.209 7.02736
36.54 374.599 7.06935
36.55 375.994 7.11197
36.56 377.393 7.15526
36.57 378.797 7.19921
36.58 380.205 7.24384
36.59 381.618 7.28916
36.6 383.036 7.33517
36.61 384.458 7.3819
36.62 385.884 7.42934
36.63 387.316 7.47752
36.64 388.751 7.52644
36.65 390.192 7.57612
36.66 391.636 7.62657
36.67 393.086 7.6778
36.68 394.54 7.72982
36.69 395.998 7.78264
36.7 397.461 7.83629
36.71 398.929 7.89076
36.72 400.401 7.94608
36.73 401.877 8.00227
36.74 403.358 8.05932
36.75 404.844 8.11727
36.76 406.334 8.17612
36.77 407.829 8.23588
36.78 409.328 8.29658
36.79 410.832 8.35823
36.8 412.34 8.42084
36.81 413.853 8.48444
36.82 415.37 8.54904
36.83 416.892 8.61464
36.84 418.418 8.68129
36.85 419.948 8.74898
36.86 421.483 8.81774
36.87 423.023 8.88759
36.88 424.567 8.95854
36.89 426.115 9.03062
36.9 427.668 9.10385
36.91 429.225 9.17823
36.92 430.787 9.25381
36.93 432.352 9.33059
36.94 433.923 9.40859
36.95 435.497 9.48785
36.96 437.076 9.56837
36.97 438.659 9.65019
36.98 440.247 9.73333
36.99 441.838 9.81781
37 443.434 9.90365
37.01 445.035 9.99088
37.02 446.639 10.0795
37.03 448.248 10.1696
37.04 449.86 10.2612
37.05 451.477 10.3542
37.06 453.098 10.4488
37.07 454.723 10.5449
37.08 456.352 10.6426
37.09 457.985 10.7419
37.1 459.623 10.8428
37.11 461.264 10.9454
37.12 462.909 11.0497
37.13 464.558 11.1557
37.14 466.211 11.2635
37.15 467.867 11.3731
37.16 469.528 11.4845
37.17 471.192 11.5977
37.18 472.86 11.7129
37.19 474.532 11.83
37.2 476.207 11.9491
37.21 477.886 12.0702
37.22 479.569 12.1933
37.23 481.255 12.3185
37.24 482.945 12.4458
37.25 484.638 12.5753
37.26 486.334 12.707
37.27 488.034 12.841
37.28 489.737 12.9773
37.29 491.444 13.1159
37.3 493.153 13.2569
37.31 494.866 13.4003
37.32 496.581 13.5462
37.33 498.3 13.6946
37.34 500.022 13.8456
37.35 501.747 13.9992
37.36 503.474 14.1556
37.37 505.204 14.3146
37.38 506.937 14.4765
37.39 508.673 14.6412
37.4 510.411 14.8087
37.41 512.151 14.9793
37.42 513.894 15.1529
37.43 515.639 15.3295
37.44 517.387 15.5093
37.45 519.136 15.6923
37.46 520.888 15.8786
37.47 522.642 16.0682
37.48 524.397 16.2612
37.49 526.155 16.4577
37.5 527.914 16.6578
37.51 529.674 16.8614
37.52 531.437 17.0688
37.53 533.2 17.2799
37.54 534.965 17.4948
37.55 536.731 17.7137
37.56 538.498 17.9366
37.57 540.266 18.1636
37.58 542.035 18.3948
37.59 543.805 18.6302
37.6 545.575 18.8699
37.61 547.346 19.1141
37.62 549.117 19.3629
37.63 550.888 19.6162
37.64 552.66 19.8743
37.65 554.431 20.1372
37.66 556.202 20.4051
37.67 557.972 20.6779
37.68 559.743 20.9559
37.69 561.512 21.2392
37.7 563.281 21.5277
37.71 565.048 21.8218
37.72 566.814 22.1214
37.73 568.579 22.4267
37.74 570.343 22.7379
37.75 572.105 23.055
37.76 573.864 23.3781
37.77 575.622 23.7075
37.78 577.378 24.0432
37.79 579.131 24.3853
37.8 580.881 24.7341
37.81 582.628 25.0895
37.82 584.372 25.4519
37.83 586.113 25.8213
37.84 587.85 26.1979
37.85 589.584 26.5819
37.86 591.313 26.9733
37.87 593.038 27.3724
37.88 594.759 27.7793
37.89 596.475 28.1942
37.9 598.185 28.6172
37.91 599.89 29.0486
37.92 601.59 29.4885
37.93 603.284 29.937
37.94 604.971 30.3945
37.95 606.653 30.861
37.96 608.327 31.3368
37.97 609.994 31.8221
37.98 611.654 32.317
37.99 613.306 32.8218
38 614.95 33.3367
38.01 616.585 33.8618
38.02 618.212 34.3975
38.03 619.83 34.9439
38.04 621.438 35.5013
38.05 623.036 36.0699
38.06 624.624 36.65
38.07 626.202 37.2417
38.08 627.768 37.8454
38.09 629.323 38.4612
38.1 630.866 39.0895
38.11 632.397 39.7305
38.12 633.915 40.3845
38.13 635.42 41.0517
38.14 636.911 41.7325
38.15 638.389 42.427
38.16 639.852 43.1357
38.17 641.299 43.8587
38.18 642.732 44.5965
38.19 644.148 45.3492
38.2 645.548 46.1172
38.21 646.93 46.9008
38.22 648.296 47.7004
38.23 649.643 48.5163
38.24 650.971 49.3487
38.25 652.28 50.1981
38.26 653.57 51.0647
38.27 654.839 51.949
38.28 656.087 52.8512
38.29 657.313 53.7718
38.3 658.518 54.711
38.31 659.699 55.6693
38.32 660.857 56.6471
38.33 661.991 57.6447
38.34 663.1 58.6624
38.35 664.183 59.7008
38.36 665.241 60.7601
38.37 666.271 61.8409
38.38 667.275 62.9434
38.39 668.249 64.0681
38.4 669.195 65.2154
38.41 670.111 66.3857
38.42 670.997 67.5794
38.43 671.851 68.797
38.44 672.674 70.0389
38.45 673.463 71.3055
38.46 674.22 72.5973
38.47 674.941 73.9147
38.48 675.628 75.258
38.49 676.278 76.6279
38.5 676.892 78.0246
38.51 677.468 79.4487
38.52 678.006 80.9006
38.53 678.504 82.3807
38.54 678.962 83.8895
38.55 679.378 85.4275
38.56 679.753 86.995
38.57 680.085 88.5925
38.58 680.374 90.2205
38.59 680.617 91.8794
38.6 680.816 93.5696
38.61 680.967 95.2916
38.62 681.072 97.0458
38.63 681.128 98.8325
38.64 681.135 100.652
38.65 681.092 102.506
38.66 680.998 104.393
38.67 680.853 106.314
38.68 680.654 108.27
38.69 680.402 110.261
38.7 680.095 112.287
38.71 679.733 114.349
38.72 679.315 116.447
38.73 678.839 118.581
38.74 678.305 120.752
38.75 677.713 122.96
38.76 677.06 125.206
38.77 676.347 127.489
38.78 675.573 129.809
38.79 674.736 132.168
38.8 673.836 134.564
38.81 672.872 137
38.82 671.844 139.473
38.83 670.75 141.985
38.84 669.591 144.536
38.85 668.364 147.126
38.86 667.071 149.755
38.87 665.709 152.422
38.88 664.279 155.129
38.89 662.779 157.874
38.9 661.21 160.658
38.91 659.57 163.48
38.92 657.86 166.341
38.93 656.079 169.24
38.94 654.226 172.178
38.95 652.301 175.153
38.96 650.304 178.165
38.97 648.235 181.214
38.98 646.092 184.301
38.99 643.877 187.423
39 641.589 190.581
39.01 639.228 193.774
39.02 636.794 197.002
39.03 634.286 200.264
39.04 631.706 203.559
39.05 629.053 206.887
39.06 626.327 210.246
39.07 623.529 213.637
39.08 620.659 217.057
39.09 617.717 220.507
39.1 614.704 223.985
39.11 611.62 227.489
39.12 608.466 231.02
39.13 605.242 234.576
39.14 601.95 238.156
39.15 598.59 241.758
39.16 595.162 245.381
39.17 591.668 249.024
39.18 588.109 252.685
39.19 584.485 256.363
39.2 580.798 260.057
39.21 577.048 263.765
39.22 573.238 267.485
39.23 569.368 271.216
39.24 565.44 274.956
39.25 561.454 278.704
39.26 557.413 282.458
39.27 553.318 286.215
39.28 549.171 289.975
39.29 544.973 293.734
39.3 540.725 297.493
39.31 536.43 301.248
39.32 532.089 304.998
39.33 527.705 308.74
39.34 523.278 312.474
39.35 518.811 316.196
39.36 514.305 319.905
39.37 509.763 323.599
39.38 505.187 327.276
39.39 500.579 330.934
39.4 495.94 334.572
39.41 491.273 338.186
39.42 486.579 341.775
39.43 481.862 345.337
39.44 477.123 348.871
39.45 472.363 352.373
39.46 467.586 355.843
39.47 462.794 359.278
39.48 457.988 362.677
39.49 453.17 366.038
39.5 448.344 369.358
39.51 443.51 372.637
39.52 438.671 375.871
39.53 433.829 379.061
39.54 428.986 382.204
39.55 424.145 385.298
39.56 419.306 388.342
39.57 414.473 391.334
39.58 409.647 394.273
39.59 404.83 397.157
39.6 400.024 399.986
39.61 395.231 402.758
39.62 390.452 405.471
39.63 385.689 408.124
39.64 380.945 410.717
39.65 376.221 413.248
39.66 371.518 415.716
39.67 366.838 418.12
39.68 362.182 420.46
39.69 357.553 422.734
39.7 352.951 424.942
39.71 348.378 427.084
39.72 343.836 429.158
39.73 339.325 431.164
39.74 334.846 433.101
39.75 330.402 434.969
39.76 325.993 436.769
39.77 321.62 438.498
39.78 317.284 440.158
39.79 312.986 441.748
39.8 308.727 443.267
39.81 304.508 444.717
39.82 300.33 446.096
39.83 296.193 447.405
39.84 292.098 448.644
39.85 288.046 449.813
39.86 284.037 450.913
39.87 280.072 451.943
39.88 276.152 452.904
39.89 272.276 453.797
39.9 268.446 454.621
39.91 264.661 455.377
39.92 260.921 456.066
39.93 257.228 456.688
39.94 253.581 457.243
39.95 249.981 457.733
39.96 246.427 458.158
39.97 242.92 458.519
39.98 239.46 458.816
39.99 236.046 459.05
40 232.68 459.222
40.01 229.36 459.332
40.02 226.086 459.382
40.03 222.86 459.373
40.04 219.679 459.304
40.05 216.545 459.177
40.06 213.457 458.994
40.07 210.415 458.754
40.08 207.418 458.459
40.09 204.466 458.109
40.1 201.56 457.706
40.11 198.698 457.251
40.12 195.881 456.745
40.13 193.108 456.188
40.14 190.378 455.581
40.15 187.692 454.926
40.16 185.049 454.224
40.17 182.448 453.475
40.18 179.889 452.68
40.19 177.373 451.841
40.2 174.897 450.959
40.21 172.462 450.034
40.22 170.067 449.068
40.23 167.712 448.061
40.24 165.397 447.015
40.25 163.121 445.93
40.26 160.883 444.807
40.27 158.683 443.649
40.28 156.52 442.454
40.29 154.394 441.225
40.3 152.305 439.962
40.31 150.252 438.667
40.32 148.234 437.339
40.33 146.251 435.981
40.34 144.303 434.593
40.35 142.389 433.176
40.36 140.508 431.73
40.37 138.66 430.258
40.38 136.844 428.759
40.39 135.06 427.234
40.4 133.308 425.685
40.41 131.587 424.112
40.42 129.896 422.516
40.43 128.235 420.898
40.44 126.604 419.258
40.45 125.002 417.598
40.46 123.428 415.918
40.47 121.882 414.218
40.48 120.364 412.501
40.49 118.873 410.766
40.5 117.408 409.013
40.51 115.97 407.245
40.52 114.558 405.462
40.53 113.17 403.663
40.54 111.808 401.85
40.55 110.47 400.024
40.56 109.157 398.185
40.57 107.866 396.334
40.58 106.599 394.472
40.59 105.355 392.598
40.6 104.133 390.714
40.61 102.933 388.82
40.62 101.755 386.917
40.63 100.597 385.006
40.64 99.4607 383.086
40.65 98.3446 381.158
40.66 97.2486 379.224
40.67 96.1722 377.283
40.68 95.1151 375.336
40.69 94.077 373.383
40.7 93.0575 371.425
40.71 92.0562 369.463
40.72 91.0729 367.496
40.73 90.1072 365.525
40.74 89.1587 363.552
40.75 88.2272 361.575
40.76 87.3124 359.595
40.77 86.4139 357.614
40.78 85.5314 355.631
40.79 84.6646 353.646
40.8 83.8133 351.66
40.81 82.9771 349.674
40.82 82.1558 347.688
40.83 81.3491 345.701
40.84 80.5567 343.715
40.85 79.7784 341.729
40.86 79.0139 339.745
40.87 78.2629 337.762
40.88 77.5251 335.78
40.89 76.8005 333.8
40.9 76.0886 331.823
40.91 75.3893 329.847
40.92 74.7023 327.875
40.93 74.0274 325.905
40.94 73.3643 323.939
40.95 72.713 321.976
40.96 72.073 320.016
40.97 71.4443 318.061
40.98 70.8266 316.109
40.99 70.2198 314.162
41 69.6235 312.219
41.01 69.0377 310.281
41.02 68.462 308.348
41.03 67.8965 306.419
41.04 67.3408 304.497
41.05 66.7947 302.579
41.06 66.2582 300.667
41.07 65.731 298.761
41.08 65.213 296.86
41.09 64.7039 294.966
41.1 64.2037 293.078
41.11 63.7122 291.196
41.12 63.2291 289.321
41.13 62.7545 287.452
41.14 62.288 285.59
41.15 61.8296 283.734
41.16 61.3792 281.886
41.17 60.9365 280.045
41.18 60.5014 278.21
41.19 60.0739 276.383
41.2 59.6537 274.564
41.21 59.2407 272.752
41.22 58.8349 270.947
41.23 58.4361 269.15
41.24 58.0441 267.36
41.25 57.6589 265.579
41.26 57.2803 263.805
41.27 56.9082 262.039
41.28 56.5426 260.281
41.29 56.1832 258.532
41.3 55.83 256.79
41.31 55.4829 255.056
41.32 55.1417 253.331
41.33 54.8064 251.614
41.34 54.4769 249.905
41.35 54.1531 248.205
41.36 53.8348 246.513
41.37 53.5221 244.829
41.38 53.2147 243.154
41.39 52.9126 241.488
41.4 52.6157 239.83
41.41 52.324 238.18
41.42 52.0373 236.539
41.43 51.7556 234.907
41.44 51.4787 233.284
41.45 51.2066 231.669
41.46 50.9393 230.063
41.47 50.6766 228.465
41.48 50.4185 226.877
41.49 50.1648 225.297
41.5 49.9156 223.725
41.51 49.6707 222.163
41.52 49.4301 220.609
41.53 49.1938 219.064
41.54 48.9615 217.528
41.55 48.7334 216.001
41.56 48.5093 214.482
41.57 48.2891 212.973
41.58 48.0728 211.472
41.59 47.8604 209.979
41.6 47.6517 208.496
41.61 47.4468 207.021
41.62 47.2455 205.555
41.63 47.0478 204.098
41.64 46.8536 202.65
41.65 46.663 201.21
41.66 46.4758 199.779
41.67 46.292 198.357
41.68 46.1115 196.943
41.69 45.9344 195.538
41.7 45.7604 194.142
41.71 45.5897 192.754
41.72 45.4221 191.375
41.73 45.2577 190.005
41.74 45.0962 188.643
41.75 44.9378 187.29
41.76 44.7824 185.945
41.77 44.6299 184.609
41.78 44.4803 183.282
41.79 44.3336 181.962
41.8 44.1896 180.652
41.81 44.0484 179.349
41.82 43.91 178.055
41.83 43.7742 176.77
41.84 43.6411 175.492
41.85 43.5106 174.224
41.86 43.3827 172.963
41.87 43.2574 171.71
41.88 43.1346 170.466
41.89 43.0142 169.23
41.9 42.8963 168.003
41.91 42.7809 166.783
41.92 42.6678 165.571
41.93 42.557 164.368
41.94 42.4486 163.172
41.95 42.3425 161.985
41.96 42.2386 160.805
41.97 42.137 159.634
41.98 42.0376 158.47
41.99 41.9404 157.314
42 41.8453 156.166
42.01 41.7523 155.026
42.02 41.6615 153.893
42.03 41.5727 152.769
42.04 41.486 151.652
42.05 41.4013 150.542
42.06 41.3186 149.44
42.07 41.2378 148.346
42.08 41.1591 147.26
42.09 41.0822 146.18
42.1 41.0073 145.109
42.11 40.9342 144.045
42.12 40.863 142.988
42.13 40.7937 141.938
42.14 40.7262 140.896
42.15 40.6604 139.861
42.16 40.5965 138.833
42.17 40.5343 137.813
42.18 40.4739 136.8
42.19 40.4152 135.793
42.2 40.3581 134.794
42.21 40.3028 133.802
42.22 40.2491 132.817
42.23 40.1971 131.839
42.24 40.1468 130.868
42.25 40.098 129.904
42.26 40.0508 128.947
42.27 40.0052 127.996
42.28 39.9612 127.052
42.29 39.9187 126.115
42.3 39.8778 125.185
42.31 39.8384 124.261
42.32 39.8005 123.344
42.33 39.7641 122.434
42.34 39.7291 121.53
42.35 39.6956 120.633
42.36 39.6636 119.742
42.37 39.633 118.857
42.38 39.6038 117.979
42.39 39.576 117.107
42.4 39.5496 116.242
42.41 39.5246 115.383
42.42 39.501 114.53
42.43 39.4787 113.683
42.44 39.4578 112.843
42.45 39.4382 112.008
42.46 39.4199 111.18
42.47 39.4029 110.357
42.48 39.3872 109.541
42.49 39.3728 108.731
42.5 39.3597 107.927
42.51 39.3479 107.128
42.52 39.3373 106.335
42.53 39.3279 105.549
42.54 39.3198 104.768
42.55 39.3129 103.992
42.56 39.3073 103.223
42.57 39.3028 102.459
42.58 39.2995 101.701
42.59 39.2974 100.948
42.6 39.2965 100.201
42.61 39.2968 99.4594
42.62 39.2982 98.7234
42.63 39.3008 97.9928
42.64 39.3045 97.2676
42.65 39.3094 96.5478
42.66 39.3154 95.8333
42.67 39.3225 95.1242
42.68 39.3307 94.4203
42.69 39.3401 93.7217
42.7 39.3505 93.0283
42.71 39.362 92.34
42.72 39.3746 91.6569
42.73 39.3883 90.9789
42.74 39.403 90.306
42.75 39.4188 89.6381
42.76 39.4357 88.9751
42.77 39.4536 88.3172
42.78 39.4726 87.6642
42.79 39.4926 87.0161
42.8 39.5136 86.3728
42.81 39.5356 85.7344
42.82 39.5587 85.1007
42.83 39.5828 84.4719
42.84 39.6079 83.8477
42.85 39.634 83.2283
42.86 39.6611 82.6135
42.87 39.6891 82.0033
42.88 39.7182 81.3978
42.89 39.7482 80.7968
42.9 39.7793 80.2004
42.91 39.8113 79.6084
42.92 39.8442 79.0209
42.93 39.8781 78.4379
42.94 39.913 77.8593
42.95 39.9488 77.285
42.96 39.9856 76.7151
42.97 40.0233 76.1496
42.98 40.062 75.5883
42.99 40.1015 75.0312
43 40.1421 74.4784
43.01 40.1835 73.9298
43.02 40.2259 73.3853
43.03 40.2691 72.845
43.04 40.3133 72.3088
43.05 40.3584 71.7766
43.06 40.4045 71.2485
43.07 40.4514 70.7244
43.08 40.4992 70.2043
43.09 40.5479 69.6882
43.1 40.5975 69.176
43.11 40.648 68.6677
43.12 40.6994 68.1633
43.13 40.7517 67.6627
43.14 40.8048 67.1659
43.15 40.8589 66.6729
43.16 40.9138 66.1837
43.17 40.9695 65.6983
43.18 41.0262 65.2165
43.19 41.0837 64.7384
43.2 41.1421 64.264
43.21 41.2013 63.7932
43.22 41.2614 63.3259
43.23 41.3224 62.8623
43.24 41.3842 62.4022
43.25 41.4469 61.9457
43.26 41.5104 61.4926
43.27 41.5747 61.043
43.28 41.6399 60.5968
43.29 41.706 60.1541
43.3 41.7729 59.7148
43.31 41.8406 59.2788
43.32 41.9092 58.8462
43.33 41.9786 58.4168
43.34 42.0488 57.9908
43.35 42.1199 57.5681
43.36 42.1918 57.1486
43.37 42.2646 56.7323
43.38 42.3381 56.3192
43.39 42.4125 55.9093
43.4 42.4877 55.5025
43.41 42.5637 55.0989
43.42 42.6406 54.6984
43.43 42.7183 54.3009
43.44 42.7968 53.9065
43.45 42.8761 53.5151
43.46 42.9562 53.1268
43.47 43.0372 52.7414
43.48 43.1189 52.359
43.49 43.2015 51.9796
43.5 43.2849 51.603
43.51 43.3691 51.2294
43.52 43.4541 50.8586
43.53 43.5399 50.4907
43.54 43.6266 50.1257
43.55 43.714 49.7634
43.56 43.8022 49.4039
43.57 43.8913 49.0472
43.58 43.9812 48.6933
43.59 44.0718 48.3421
43.6 44.1633 47.9936
43.61 44.2556 47.6478
43.62 44.3486 47.3046
43.63 44.4425 46.9641
