2.48183	0.296583	-0.527335	3.32641	2.80309	-5.88489
2.50255	0.362557	-0.464624	3.03978	3.24863	-5.88489
2.52364	0.423363	-0.391506	2.72071	3.68031	-5.88489
2.5449	0.477532	-0.308817	2.37007	4.09516	-5.88489
2.5661	0.523808	-0.217777	1.99152	4.49264	-5.88489
2.58646	0.560438	-0.122495	1.60213	4.86436	-5.88489
2.60569	0.587547	-0.0256185	1.21447	5.21054	-5.88489
2.62117	0.603861	0.0571819	0.892345	5.48704	-5.88489
2.63687	0.615281	0.145503	0.562579	5.76358	-5.88489
2.65164	0.621328	0.232507	0.25812	6.01418	-5.88489
2.66327	0.622993	0.303561	0.0304702	6.19753	-5.88489
2.67166	0.622601	0.356035	-0.122001	6.31687	-5.88489
2.68063	0.62083	0.413198	-0.26977	6.42758	-5.88489
2.68903	0.618046	0.467553	-0.389775	6.51071	-5.88489
2.69768	0.614218	0.524181	-0.490898	6.57092	-5.88489
2.70675	0.609388	0.583963	-0.568925	6.60217	-5.88489
2.71673	0.603427	0.649855	-0.619245	6.59587	-5.88489
2.72712	0.596896	0.718116	-0.63221	6.54417	-5.88489
2.73669	0.59092	0.780381	-0.611463	6.45923	-5.88489
2.74636	0.585221	0.842286	-0.563573	6.34313	-5.88489
2.7559	0.580153	0.902178	-0.495495	6.20555	-5.88489
2.76575	0.575687	0.962493	-0.409786	6.04705	-5.88489
2.77625	0.571912	1.02509	-0.307377	5.86674	-5.88489
2.78794	0.569019	1.09246	-0.187072	5.66035	-5.88489
2.80217	0.567408	1.17124	-0.0397052	5.40949	-5.88489
2.81491	0.567719	1.23872	0.0874869	5.19075	-5.88489
2.82815	0.569709	1.30598	0.211531	4.972	-5.88489
2.84129	0.573244	1.36996	0.324552	4.76459	-5.88489
2.85611	0.578915	1.43888	0.438605	4.5427	-5.88489
2.87272	0.587149	1.51241	0.549208	4.30799	-5.88489
2.89133	0.598356	1.59026	0.651459	4.06133	-5.88489
2.91214	0.612875	1.67205	0.739726	3.80334	-5.88489
2.93534	0.630886	1.75714	0.807628	3.5346	-5.88489
2.96117	0.652348	1.84479	0.848259	3.2555	-5.88489
2.98999	0.676971	1.93437	0.854255	2.96547	-5.88489
3.02256	0.704302	2.02593	0.816853	2.66098	-5.88489
3.05762	0.731571	2.11384	0.731364	2.35708	-5.88489
3.09393	0.755884	2.19406	0.601252	2.06473	-5.88489
3.13215	0.775637	2.26741	0.426841	1.7771	-5.88489
3.17279	0.788634	2.3337	0.207637	1.48755	-5.88489
3.21192	0.792199	2.38661	-0.029088	1.21734	-5.88489
3.249	0.786679	2.42702	-0.27114	0.961609	-5.88489
3.28286	0.773591	2.45555	-0.503468	0.721767	-5.88489
3.32035	0.749753	2.47741	-0.769541	0.441592	-5.88489
3.35905	0.71456	2.48852	-1.04974	0.12785	-5.88489
3.3974	0.668954	2.48696	-1.32798	-0.215692	-5.88489
3.43495	0.614045	2.47196	-1.59482	-0.589721	-5.88489
3.4719	0.550458	2.44276	-1.84414	-0.997543	-5.88489
3.50878	0.478197	2.39785	-2.06963	-1.44386	-5.88489
3.54335	0.403475	2.34026	-2.24795	-1.89375	-5.88489
3.57604	0.327766	2.27107	-2.37493	-2.34055	-5.88489
3.6077	0.251296	2.18998	-2.44686	-2.78366	-5.88489
3.63882	0.174825	2.09656	-2.4567	-3.21912	-5.88489
3.66603	0.108527	2.00388	-2.40715	-3.59153	-5.88489
3.6899	0.0520727	1.91434	-2.31374	-3.90688	-5.88489
3.711	0.00450358	1.82909	-2.18969	-4.17416	-5.88489
3.72883	-0.0333702	1.75271	-2.05329	-4.39122	-5.88489
3.74687	-0.0689499	1.67155	-1.88539	-4.60301	-5.88489
3.76623	-0.103428	1.58033	-1.67173	-4.82309	-5.88489
3.78768	-0.136397	1.47427	-1.39439	-5.06253	-5.88489
3.81122	-0.165161	1.35202	-1.04133	-5.32798	-5.88489
3.83387	-0.184437	1.2283	-0.652468	-5.59878	-5.88489
3.85254	-0.193325	1.12155	-0.293959	-5.84545	-5.88489
3.8682	-0.195382	1.02822	0.0359229	-6.07872	-5.88489
3.88094	-0.193097	0.949422	0.326124	-6.29316	-5.88489
3.89416	-0.186671	0.864608	0.650405	-6.54597	-5.88489
3.90743	-0.175733	0.775844	1.00277	-6.83862	-5.88489
3.92036	-0.160387	0.685295	1.37482	-7.16906	-5.88489
3.93259	-0.141284	0.595473	1.75351	-7.52797	-5.88489
3.9441	-0.11894	0.506662	2.13114	-7.90747	-5.88489
3.95396	-0.0962947	0.426994	2.46336	-8.25787	-5.88489
3.9639	-0.0701651	0.343123	2.79164	-8.61803	-5.88489
3.97295	-0.043646	0.263722	3.06326	-8.92575	-5.88489
